campione_id,time_step_id,datetime_nominale,datetime_inizio_ert,datetime_fine_ert,datetime_baricentro_ert,durata_misura_ert_min,ore_trascorse_da_t0,temperatura_C,peso_netto_g,theta_vol_pct,contenuto_acqua_grav_pct,grado_saturazione_Sr,suzione_top_estesa_kpa,suzione_bottom_estesa_kpa,suzione_media_kpa,log10_suzione_kpa,regime_suzione,rho25_qp1,eps_qp1,rho25_qp2,eps_qp2,rho25_qp3,eps_qp3,rho25_qp4,eps_qp4,rho25_qp5,eps_qp5,rho25_qp6,eps_qp6,rho25_qp7,eps_qp7,rho25_qp8,eps_qp8,rho25_W1,rho25_W2,rho25_W3,rho25_W4,qualita_qc_pass
ML5,133,2025-10-14 08:00:00,2025-10-14 08:10:09,2025-10-14 08:26:53,2025-10-14 08:18:31.000,16.73,132.14,22.52,441.78,20.85,13.38,0.509,2275.22,1005.65,978.87,2.991,Oltre_Air_Entry_Top,2829.752,60.54,63.1,116.02,208.037,49.57,28.463,160.64,195.577,122.77,8.358,81.65,697.606,195.3,12.047,3.06,782.0,9.6,126.895,81.611,False
ML5,134,2025-10-14 09:00:00,2025-10-14 09:10:09,2025-10-14 09:27:25,2025-10-14 09:18:47.000,17.27,133.15,22.56,441.58,20.77,13.33,0.507,2297.65,1019.49,988.42,2.995,Oltre_Air_Entry_Top,1756.042,42.71,115.894,152.74,187.283,68.14,28.552,151.5,177.254,154.67,9.043,65.23,775.885,163.08,12.335,3.9,817.485,9.73,135.137,103.168,False
ML5,135,2025-10-14 10:00:00,2025-10-14 10:10:09,2025-10-14 10:27:21,2025-10-14 10:18:45.000,17.2,134.14,22.61,441.37,20.69,13.28,0.505,2319.96,1033.27,997.92,2.999,Oltre_Air_Entry_Top,1272.191,173.53,117.479,152.25,189.619,47.96,28.475,153.49,159.346,174.25,9.847,48.26,755.277,189.48,12.494,4.23,817.743,9.705,141.263,104.042,False
ML5,136,2025-10-14 11:00:00,2025-10-14 11:10:09,2025-10-14 11:27:07,2025-10-14 11:18:38.000,16.97,135.14,22.81,441.16,20.61,13.22,0.503,2342.24,1047.02,1007.41,3.003,Oltre_Air_Entry_Top,3270.895,31.23,79.6,131.16,221.813,11.23,26.741,145.61,194.831,106.65,9.898,52.38,790.638,191.08,12.498,4.66,913.187,9.868,143.336,107.587,False
ML5,137,2025-10-14 12:00:00,2025-10-14 12:10:09,2025-10-14 12:27:22,2025-10-14 12:18:45.500,17.22,136.14,22.85,440.95,20.52,13.17,0.501,2364.61,1060.83,1016.93,3.007,Oltre_Air_Entry_Top,2134.57,78.69,99.091,144.53,197.346,55.84,31.4,149.87,194.643,102.12,11.524,22.15,831.545,189.98,12.51,3.22,985.697,9.998,147.37,101.578,False
ML5,138,2025-10-14 13:00:00,2025-10-14 13:10:09,2025-10-14 13:27:28,2025-10-14 13:18:48.500,17.32,137.15,22.98,440.73,20.44,13.11,0.498,2386.95,1074.63,1026.45,3.011,Oltre_Air_Entry_Top,2550.482,28.21,117.659,152.31,259.723,11.7,32.426,159.4,184.298,124.3,10.79,38.5,844.038,181.55,12.592,4.11,1005.092,9.991,150.645,109.58,False
ML5,139,2025-10-14 14:00:00,2025-10-14 14:10:09,2025-10-14 14:27:50,2025-10-14 14:18:59.500,17.68,138.15,23.01,440.53,20.36,13.06,0.496,2409.34,1088.45,1035.98,3.015,Oltre_Air_Entry_Top,3372.818,29.21,111.045,148.64,159.183,110.61,33.833,159.17,164.112,176.96,9.004,95.83,949.186,152.86,12.666,4.46,1034.869,10.16,157.344,102.374,False
ML5,140,2025-10-14 15:00:00,2025-10-14 15:10:09,2025-10-14 15:27:45,2025-10-14 15:18:57.000,17.6,139.15,23.03,440.31,20.27,13.01,0.494,2431.65,1102.23,1045.48,3.019,Oltre_Air_Entry_Top,3197.758,17.02,62.354,109.57,138.788,133.9,37.949,162.63,159.815,167.91,11.057,38.98,949.658,145.87,12.369,4.0,1057.988,10.345,158.324,105.525,False
ML5,141,2025-10-14 16:00:00,2025-10-14 16:10:09,2025-10-14 16:27:59,2025-10-14 16:19:04.000,17.83,140.15,23.03,440.11,20.19,12.95,0.492,2454.02,1116.04,1055.01,3.023,Oltre_Air_Entry_Top,4109.151,36.11,69.663,116.81,203.58,43.7,39.13,170.08,188.041,124.67,10.895,51.95,1051.841,132.32,12.708,4.2,1087.333,10.588,156.731,111.161,False
ML5,142,2025-10-14 17:00:00,2025-10-14 17:10:09,2025-10-14 17:27:22,2025-10-14 17:18:45.500,17.22,141.14,23.02,439.9,20.1,12.9,0.49,2476.22,1129.75,1064.46,3.027,Oltre_Air_Entry_Top,6027.481,90.06,122.569,152.84,173.394,89.9,41.003,168.7,175.221,135.07,12.618,23.97,961.079,164.38,11.524,18.54,1107.079,10.525,152.497,107.978,False
ML5,143,2025-10-14 18:00:00,2025-10-14 18:10:09,2025-10-14 18:28:04,2025-10-14 18:19:06.500,17.92,142.15,22.98,439.69,20.02,12.85,0.488,2498.68,1143.61,1074.02,3.031,Oltre_Air_Entry_Top,6548.187,80.17,145.974,159.48,285.483,19.85,42.093,172.35,180.678,133.9,13.458,22.51,1020.577,125.86,12.843,0.96,1156.962,10.638,155.851,100.091,False
ML5,144,2025-10-14 19:00:00,2025-10-14 19:10:09,2025-10-14 19:27:34,2025-10-14 19:18:51.500,17.42,143.15,22.92,439.48,19.94,12.79,0.486,2520.91,1157.34,1083.49,3.035,Oltre_Air_Entry_Top,7974.541,92.0,80.148,127.21,186.996,79.12,44.722,166.49,173.684,137.88,12.698,36.35,1315.465,75.35,12.889,0.27,1276.567,10.821,153.729,100.898,False
ML5,145,2025-10-14 20:00:00,2025-10-14 20:10:09,2025-10-14 20:27:36,2025-10-14 20:18:52.500,17.45,144.15,22.88,439.28,19.85,12.74,0.484,2543.24,1171.13,1093.0,3.039,Oltre_Air_Entry_Top,8649.705,80.5,154.821,162.15,277.716,18.44,23.523,145.71,177.397,138.02,13.876,28.21,1438.062,56.49,11.783,17.68,1346.152,11.069,157.225,110.782,False
ML5,146,2025-10-14 21:00:00,2025-10-14 21:10:09,2025-10-14 21:27:33,2025-10-14 21:18:51.000,17.4,145.15,22.85,439.07,19.77,12.69,0.482,2565.55,1184.9,1102.5,3.042,Oltre_Air_Entry_Top,8579.968,72.5,98.542,139.61,336.055,0.01,22.418,146.96,170.205,164.13,14.522,17.57,1641.538,37.18,12.967,0.52,1390.536,11.226,161.317,104.287,False
ML5,147,2025-10-14 22:00:00,2025-10-14 22:10:09,2025-10-14 22:27:27,2025-10-14 22:18:48.000,17.3,146.15,22.81,438.87,19.69,12.63,0.48,2587.86,1198.68,1112.0,3.046,Oltre_Air_Entry_Top,11769.199,90.39,115.001,149.16,343.882,2.04,22.648,145.48,179.233,140.05,14.464,23.79,1690.872,25.23,11.923,18.36,1444.602,11.324,164.93,110.496,False
ML5,148,2025-10-14 23:00:00,2025-10-14 23:10:09,2025-10-14 23:27:39,2025-10-14 23:18:54.000,17.5,147.15,22.76,438.67,19.61,12.58,0.478,2610.22,1212.48,1121.52,3.05,Oltre_Air_Entry_Top,8235.543,21.91,118.913,151.25,355.876,6.8,21.712,143.73,195.891,100.68,14.507,41.08,1918.719,0.89,13.205,1.8,1522.993,11.59,164.858,102.323,False
ML5,149,2025-10-15 00:00:00,2025-10-15 00:10:09,2025-10-15 00:27:44,2025-10-15 00:18:56.500,17.58,148.15,22.73,438.45,19.52,12.53,0.476,2632.55,1226.27,1131.04,3.053,Oltre_Air_Entry_Top,15312.927,86.49,184.633,166.89,284.075,24.18,51.079,177.49,172.406,156.5,13.936,59.64,2063.997,8.88,12.922,1.55,1650.693,11.492,174.356,108.785,False
ML5,150,2025-10-15 01:00:00,2025-10-15 01:10:09,2025-10-15 01:27:49,2025-10-15 01:18:59.000,17.67,149.15,22.7,438.24,19.44,12.47,0.474,2654.89,1240.07,1140.55,3.057,Oltre_Air_Entry_Top,10824.465,58.56,126.455,152.57,334.07,4.73,13.971,102.65,189.185,114.3,15.535,42.82,2279.06,17.92,13.046,1.15,1744.77,11.801,167.875,103.756,False
ML5,151,2025-10-15 02:00:00,2025-10-15 02:10:09,2025-10-15 02:27:26,2025-10-15 02:18:47.500,17.28,150.15,22.66,438.03,19.36,12.42,0.472,2677.15,1253.81,1150.03,3.061,Oltre_Air_Entry_Top,9375.038,8.28,139.325,157.51,194.797,142.32,74.99,92.86,205.178,97.66,14.01,71.79,2616.99,37.92,11.202,37.27,1851.892,12.079,168.468,107.606,False
ML5,152,2025-10-15 03:00:00,2025-10-15 03:10:09,2025-10-15 03:27:30,2025-10-15 03:18:49.500,17.35,151.15,22.66,437.81,19.27,12.36,0.47,2699.48,1267.6,1159.54,3.064,Oltre_Air_Entry_Top,9446.367,5.38,161.647,163.98,348.299,14.1,27.046,114.83,185.226,123.52,15.101,78.32,2607.148,49.31,13.129,2.43,1936.255,12.05,157.176,84.952,False
ML5,153,2025-10-15 04:00:00,2025-10-15 04:10:09,2025-10-15 04:27:31,2025-10-15 04:18:50.000,17.37,152.15,22.63,437.61,19.19,12.31,0.468,2721.81,1281.38,1169.04,3.068,Oltre_Air_Entry_Top,10102.34,24.38,139.846,156.77,344.804,12.29,35.817,93.75,164.312,170.75,19.667,31.15,3146.833,63.01,13.341,3.06,2065.533,12.204,161.159,106.78,False
ML5,154,2025-10-15 05:00:00,2025-10-15 05:10:09,2025-10-15 05:28:02,2025-10-15 05:19:05.500,17.88,153.15,22.63,437.4,19.1,12.26,0.466,2744.23,1295.22,1178.59,3.071,Oltre_Air_Entry_Top,15499.729,62.77,196.813,169.73,366.72,11.15,90.811,81.83,163.413,179.37,20.09,24.6,2839.803,58.57,13.628,5.21,2083.471,11.002,168.223,109.673,False
ML5,155,2025-10-15 06:00:00,2025-10-15 06:10:09,2025-10-15 06:28:05,2025-10-15 06:19:07.000,17.93,154.15,22.62,437.2,19.02,12.21,0.464,2766.56,1309.01,1188.1,3.075,Oltre_Air_Entry_Top,16284.965,47.41,110.718,149.69,194.223,105.46,93.608,74.65,182.91,140.08,12.784,164.81,3186.411,66.11,13.175,11.39,2163.29,10.747,163.97,115.053,False
ML5,156,2025-10-15 07:00:00,2025-10-15 07:10:09,2025-10-15 07:27:42,2025-10-15 07:18:55.500,17.55,155.15,22.62,437.0,18.94,12.16,0.462,2788.81,1322.75,1197.58,3.078,Oltre_Air_Entry_Top,18509.364,63.1,174.32,166.23,343.537,21.47,116.889,103.37,168.462,159.86,14.129,128.07,3313.4,66.7,11.925,34.67,2173.351,10.874,172.646,119.635,False
ML5,157,2025-10-15 08:00:00,2025-10-15 08:10:09,2025-10-15 08:28:13,2025-10-15 08:19:11.000,18.07,156.15,22.64,436.8,18.86,12.1,0.46,2811.23,1336.6,1207.12,3.082,Oltre_Air_Entry_Top,21609.178,73.54,190.648,168.95,348.478,23.01,92.441,86.25,166.896,161.54,14.914,129.25,3459.319,71.28,13.689,4.1,2261.953,11.686,169.83,116.782,False
ML5,158,2025-10-15 09:00:00,2025-10-15 09:10:09,2025-10-15 09:27:39,2025-10-15 09:18:54.000,17.5,157.15,22.62,436.6,18.79,12.05,0.458,2833.45,1350.31,1216.59,3.085,Oltre_Air_Entry_Top,22325.055,74.15,200.691,170.82,359.42,28.76,109.238,97.53,179.043,141.69,64.1,127.36,3307.252,52.42,12.169,22.62,2284.69,11.858,160.367,132.151,False
ML5,159,2025-10-15 10:00:00,2025-10-15 10:10:09,2025-10-15 10:27:24,2025-10-15 10:18:46.500,17.25,158.14,22.62,436.4,18.71,12.0,0.456,2855.73,1364.07,1226.07,3.089,Oltre_Air_Entry_Top,22019.411,67.28,173.868,167.96,353.052,30.54,95.524,64.79,195.346,99.42,23.842,19.83,3495.742,72.4,12.434,22.11,2425.021,12.129,152.52,126.369,False
ML5,160,2025-10-15 11:00:00,2025-10-15 11:10:09,2025-10-15 11:26:59,2025-10-15 11:18:34.000,16.83,159.14,22.65,436.22,18.63,11.95,0.454,2877.97,1377.8,1235.55,3.092,Oltre_Air_Entry_Top,24010.944,81.45,137.141,155.81,355.237,34.42,118.634,102.06,176.185,145.39,32.558,45.56,3411.891,76.22,14.17,1.42,2385.07,12.969,155.771,133.259,False
ML5,161,2025-10-15 12:00:00,2025-10-15 12:10:09,2025-10-15 12:26:38,2025-10-15 12:18:23.500,16.48,160.14,22.67,436.02,18.55,11.9,0.452,2900.23,1391.55,1245.02,3.095,Oltre_Air_Entry_Top,28902.483,90.78,140.012,157.46,360.084,35.5,121.919,100.45,203.975,106.29,57.207,105.89,3690.559,59.28,11.827,34.28,2494.657,12.794,157.701,136.545,False
ML5,162,2025-10-15 13:00:00,2025-10-15 13:10:09,2025-10-15 13:27:13,2025-10-15 13:18:41.000,17.07,161.14,22.74,435.82,18.47,11.85,0.451,2922.66,1405.4,1254.58,3.098,Oltre_Air_Entry_Top,28754.714,93.94,219.708,174.06,367.394,35.02,124.919,105.17,160.377,196.31,24.379,23.03,4321.687,86.8,14.27,0.08,2552.213,12.779,160.662,143.916,False
ML5,163,2025-10-15 14:00:00,2025-10-15 14:10:09,2025-10-15 14:27:12,2025-10-15 14:18:40.500,17.05,162.14,22.8,435.64,18.4,11.81,0.449,2944.98,1419.18,1264.08,3.102,Oltre_Air_Entry_Top,21352.164,57.12,214.756,171.64,363.813,37.2,156.209,111.75,157.356,151.19,26.088,18.37,4321.642,84.29,14.22,1.23,2542.583,13.181,166.023,138.189,False
ML5,164,2025-10-15 15:00:00,2025-10-15 15:10:09,2025-10-15 15:26:20,2025-10-15 15:18:14.500,16.18,163.14,22.88,435.47,18.33,11.76,0.447,2967.14,1432.86,1273.52,3.105,Oltre_Air_Entry_Top,22380.439,53.04,193.789,168.26,369.149,32.31,137.043,103.53,145.79,157.97,61.631,140.12,4568.274,74.66,13.62,7.81,2488.52,13.405,175.953,148.481,False
ML5,165,2025-10-15 16:00:00,2025-10-15 16:10:09,2025-10-15 16:26:44,2025-10-15 16:18:26.500,16.58,164.14,22.93,435.31,18.27,11.72,0.446,2989.54,1446.69,1283.06,3.108,Oltre_Air_Entry_Top,17065.269,36.98,227.134,172.8,353.529,27.27,145.535,112.76,144.168,118.04,39.695,54.73,4236.19,61.69,11.749,44.87,2400.747,13.567,182.333,147.829,False
ML5,166,2025-10-15 17:00:00,2025-10-15 17:10:09,2025-10-15 17:26:52,2025-10-15 17:18:30.500,16.72,165.14,22.94,435.15,18.2,11.68,0.444,3011.89,1460.49,1292.57,3.111,Oltre_Air_Entry_Top,6080.263,140.56,222.762,171.58,367.385,25.49,145.888,107.45,118.753,184.11,93.19,140.79,4158.651,65.5,12.555,32.91,2402.724,13.962,53.139,131.096,False
ML5,167,2025-10-15 18:00:00,2025-10-15 18:10:09,2025-10-15 18:26:40,2025-10-15 18:18:24.500,16.52,166.14,22.92,434.98,18.13,11.64,0.442,3034.17,1474.25,1302.07,3.115,Oltre_Air_Entry_Top,5970.751,169.89,222.65,171.69,356.771,28.56,155.393,98.96,172.213,117.42,40.792,57.18,4227.182,65.8,14.622,0.7,2484.082,13.841,134.87,131.479,False
ML5,168,2025-10-15 19:00:00,2025-10-15 19:10:09,2025-10-15 19:26:49,2025-10-15 19:18:29.000,16.67,167.14,22.87,434.8,18.06,11.59,0.441,3056.53,1488.05,1311.58,3.118,Oltre_Air_Entry_Top,14484.157,12.51,221.772,171.87,364.435,36.3,134.636,96.2,175.783,115.41,32.68,11.84,4538.519,75.02,14.553,3.57,2658.943,14.231,128.516,132.806,False
