campione_id,time_step_id,datetime_nominale,datetime_inizio_ert,datetime_fine_ert,datetime_baricentro_ert,durata_misura_ert_min,ore_trascorse_da_t0,temperatura_C,peso_netto_g,theta_vol_pct,contenuto_acqua_grav_pct,grado_saturazione_Sr,suzione_top_estesa_kpa,suzione_bottom_estesa_kpa,suzione_media_kpa,log10_suzione_kpa,regime_suzione,rho25_qp1,eps_qp1,rho25_qp2,eps_qp2,rho25_qp3,eps_qp3,rho25_qp4,eps_qp4,rho25_qp5,eps_qp5,rho25_qp6,eps_qp6,rho25_qp7,eps_qp7,rho25_qp8,eps_qp8,rho25_W1,rho25_W2,rho25_W3,rho25_W4,rho25_geom_upper,rho25_geom_lower,rho25_geom_dipole,rho25_geom_wenner,qualita_qc_pass
ML7,61,2025-07-26 01:00:00,2025-07-26 01:10:08,2025-07-26 01:23:27,2025-07-26 01:16:47.500,13.32,60.11,24.97,362.71,25.34,21.17,0.461,7.28,6.82,7.05,0.848,Diretto_Entrambi_Tensiometri,76.809,0.34,71.413,0.53,86.736,0.56,69.844,0.53,77.726,1.19,70.273,0.29,103.129,0.63,68.27,1.89,120.677,88.751,63.2,35.359,78.066,72.526,83.908,69.945,True
ML7,62,2025-07-26 02:00:00,2025-07-26 02:10:08,2025-07-26 02:23:27,2025-07-26 02:16:47.500,13.32,61.11,24.91,362.18,25.13,20.99,0.457,7.59,7.1,7.34,0.866,Diretto_Entrambi_Tensiometri,77.28,0.33,71.862,0.0,87.417,0.47,70.658,0.71,78.798,1.47,70.724,0.12,106.066,0.75,68.758,2.07,121.285,89.581,63.659,35.53,78.594,73.296,85.398,70.408,True
ML7,63,2025-07-26 03:00:00,2025-07-26 03:10:08,2025-07-26 03:23:38,2025-07-26 03:16:53.000,13.5,62.11,24.85,361.71,24.94,20.83,0.454,7.9,7.39,7.64,0.883,Diretto_Entrambi_Tensiometri,77.638,0.21,72.457,0.05,88.228,0.68,71.234,0.52,79.546,1.01,71.307,0.16,105.646,0.88,69.37,1.87,121.54,90.322,64.12,35.64,79.175,73.929,85.608,70.772,True
ML7,64,2025-07-26 04:00:00,2025-07-26 04:10:08,2025-07-26 04:23:24,2025-07-26 04:16:46.000,13.27,63.11,24.83,361.21,24.74,20.67,0.45,8.21,7.67,7.94,0.9,Diretto_Entrambi_Tensiometri,77.984,0.28,73.224,0.64,88.869,0.51,71.762,0.79,80.515,1.35,71.832,0.49,106.682,0.98,70.56,2.27,122.064,90.985,64.607,35.726,79.763,74.593,86.761,71.155,True
ML7,65,2025-07-26 05:00:00,2025-07-26 05:10:08,2025-07-26 05:23:31,2025-07-26 05:16:49.500,13.38,64.11,24.79,360.73,24.55,20.5,0.446,8.57,7.98,8.27,0.918,Diretto_Entrambi_Tensiometri,78.544,0.2,73.77,0.64,89.446,0.26,72.651,0.99,81.342,0.85,72.343,0.17,110.108,0.53,70.97,1.99,122.949,92.115,65.074,35.859,80.325,75.333,88.399,71.699,True
ML7,66,2025-07-26 06:00:00,2025-07-26 06:10:08,2025-07-26 06:23:30,2025-07-26 06:16:49.000,13.37,65.11,24.85,360.21,24.34,20.33,0.443,8.97,8.31,8.63,0.936,Diretto_Entrambi_Tensiometri,78.993,0.08,74.112,0.5,90.153,0.73,73.195,0.13,82.236,1.03,73.086,0.34,111.548,0.84,71.526,2.03,123.629,92.818,65.455,35.886,80.814,76.055,89.323,72.054,True
ML7,67,2025-07-26 07:00:00,2025-07-26 07:10:08,2025-07-26 07:23:34,2025-07-26 07:16:51.000,13.43,66.11,25.77,359.62,24.11,20.13,0.438,9.39,8.64,9.0,0.954,Diretto_Entrambi_Tensiometri,79.56,0.39,73.954,0.92,92.026,0.66,73.978,1.21,83.147,0.98,73.917,0.24,97.22,1.47,72.549,2.12,126.056,93.944,66.32,36.402,81.506,76.895,83.983,73.122,True
ML7,68,2025-07-26 08:00:00,2025-07-26 08:10:08,2025-07-26 08:23:30,2025-07-26 08:16:49.000,13.37,67.11,25.45,359.1,23.9,19.96,0.435,9.87,9.07,9.46,0.976,Diretto_Entrambi_Tensiometri,80.164,0.31,74.926,0.49,92.629,0.44,74.68,0.58,84.361,0.87,74.619,0.18,115.28,0.06,73.51,2.36,127.438,94.835,66.849,36.511,82.247,77.756,92.056,73.696,True
ML7,69,2025-07-26 09:00:00,2025-07-26 09:10:08,2025-07-26 09:23:38,2025-07-26 09:16:53.000,13.5,68.11,25.77,358.59,23.69,19.79,0.431,10.32,9.43,9.87,0.994,Diretto_Entrambi_Tensiometri,80.506,0.08,75.896,0.29,92.557,1.19,75.158,0.19,85.494,0.97,74.907,0.92,112.189,0.15,73.534,1.76,128.263,95.678,66.975,36.09,82.696,78.369,90.828,73.799,True
ML7,70,2025-07-26 10:00:00,2025-07-26 10:10:08,2025-07-26 10:23:46,2025-07-26 10:16:57.000,13.63,69.11,27.51,357.78,23.37,19.52,0.425,10.97,9.84,10.39,1.017,Diretto_Entrambi_Tensiometri,81.254,0.03,76.724,0.54,93.603,0.61,75.838,0.24,86.63,0.93,75.918,0.7,109.605,0.56,74.463,2.14,131.684,96.734,67.888,36.489,83.565,79.305,90.341,74.949,True
ML7,71,2025-07-26 11:00:00,2025-07-26 11:10:08,2025-07-26 11:23:27,2025-07-26 11:16:47.500,13.32,70.11,27.4,357.17,23.13,19.32,0.421,11.72,10.47,11.08,1.044,Diretto_Entrambi_Tensiometri,82.067,0.18,77.423,0.59,95.525,1.02,76.917,0.66,88.323,1.05,77.494,0.35,150.994,0.65,75.367,2.11,132.206,98.012,68.999,36.955,84.668,80.746,106.677,75.816,True
ML7,72,2025-07-26 12:00:00,2025-07-26 12:10:08,2025-07-26 12:23:34,2025-07-26 12:16:51.000,13.43,71.11,26.96,356.56,22.88,19.11,0.416,12.54,11.12,11.81,1.072,Diretto_Entrambi_Tensiometri,83.239,0.37,78.468,0.52,97.329,0.17,78.007,0.91,90.154,1.24,79.116,0.09,167.966,0.21,77.064,2.08,133.75,99.844,70.095,37.528,85.985,82.248,113.772,76.986,True
ML7,73,2025-07-26 13:00:00,2025-07-26 13:10:08,2025-07-26 13:23:32,2025-07-26 13:16:50.000,13.4,72.11,26.53,355.98,22.65,18.92,0.412,13.28,11.75,12.49,1.097,Diretto_Entrambi_Tensiometri,84.007,0.3,79.393,0.22,98.326,0.33,79.152,0.95,91.35,1.02,79.631,0.35,168.522,0.11,77.793,2.07,133.914,101.779,70.792,37.757,86.88,83.193,114.498,77.69,True
ML7,74,2025-07-26 14:00:00,2025-07-26 14:10:08,2025-07-26 14:23:35,2025-07-26 14:16:51.500,13.45,73.11,26.23,355.39,22.42,18.72,0.408,14.26,12.4,13.3,1.124,Diretto_Entrambi_Tensiometri,85.138,0.44,80.711,0.24,99.744,0.22,80.358,0.53,92.952,1.13,80.835,0.17,174.845,0.17,78.749,1.6,135.635,103.843,71.733,38.143,88.169,84.521,117.341,78.79,True
ML7,75,2025-07-26 15:00:00,2025-07-26 15:10:08,2025-07-26 15:23:33,2025-07-26 15:16:50.500,13.42,74.11,26.03,354.8,22.18,18.52,0.403,15.1,13.09,14.06,1.148,Diretto_Entrambi_Tensiometri,86.068,0.24,81.801,0.28,100.916,0.58,81.487,0.78,94.6,1.61,81.385,0.27,176.703,0.49,80.122,2.07,135.914,105.41,72.583,38.362,89.232,85.607,118.987,79.473,True
ML7,76,2025-07-26 16:00:00,2025-07-26 16:10:08,2025-07-26 16:23:26,2025-07-26 16:16:47.000,13.3,75.11,25.96,354.25,21.96,18.34,0.399,16.02,13.78,14.86,1.172,Diretto_Entrambi_Tensiometri,86.953,0.29,82.383,0.82,102.63,0.46,82.777,0.51,95.959,1.09,82.281,0.33,182.305,0.17,81.325,1.64,137.899,107.023,73.364,38.555,90.254,86.782,121.762,80.38,True
ML7,77,2025-07-26 17:00:00,2025-07-26 17:10:08,2025-07-26 17:23:21,2025-07-26 17:16:44.500,13.22,76.11,25.87,353.71,21.74,18.16,0.395,16.95,14.51,15.68,1.195,Diretto_Entrambi_Tensiometri,87.899,0.2,83.283,0.76,103.945,0.42,84.073,0.65,97.618,1.44,83.161,0.34,183.631,0.08,82.402,1.86,138.91,108.501,74.154,38.81,91.295,88.044,123.01,81.154,True
ML7,78,2025-07-26 18:00:00,2025-07-26 18:10:08,2025-07-26 18:23:32,2025-07-26 18:16:50.000,13.4,77.11,25.84,353.19,21.53,17.98,0.392,18.1,15.25,16.61,1.22,Diretto_Entrambi_Tensiometri,88.818,0.29,84.093,0.04,105.506,0.58,85.121,0.37,98.984,1.13,84.199,0.43,185.586,0.58,83.718,1.43,141.172,110.286,74.967,39.043,92.366,89.187,124.647,82.162,True
ML7,79,2025-07-26 19:00:00,2025-07-26 19:10:08,2025-07-26 19:23:19,2025-07-26 19:16:43.500,13.18,78.11,25.71,352.65,21.32,17.8,0.388,19.25,16.06,17.58,1.245,Diretto_Entrambi_Tensiometri,89.83,0.44,85.33,0.62,106.769,0.49,86.362,0.67,100.722,0.98,85.139,0.37,188.941,0.4,84.934,1.44,142.982,112.011,75.821,39.254,93.538,90.474,126.679,83.091,True
ML7,80,2025-07-26 20:00:00,2025-07-26 20:10:08,2025-07-26 20:23:17,2025-07-26 20:16:42.500,13.15,79.11,25.59,352.14,21.12,17.63,0.384,20.34,16.87,18.52,1.268,Diretto_Entrambi_Tensiometri,90.606,0.29,86.395,0.17,107.978,0.1,87.173,0.6,102.324,1.04,86.109,0.59,188.229,0.28,85.839,1.61,144.133,113.838,76.541,39.555,94.55,91.58,127.112,83.953,True
ML7,81,2025-07-26 21:00:00,2025-07-26 21:10:08,2025-07-26 21:23:11,2025-07-26 21:16:39.500,13.05,80.11,25.5,351.66,20.92,17.47,0.38,21.43,17.7,19.47,1.289,Diretto_Entrambi_Tensiometri,91.366,0.18,87.382,0.49,109.151,0.02,88.51,0.63,103.665,0.77,86.977,0.63,191.597,0.26,86.745,1.28,145.659,115.43,77.347,39.852,95.516,92.756,128.919,84.847,True
ML7,82,2025-07-26 22:00:00,2025-07-26 22:10:08,2025-07-26 22:23:18,2025-07-26 22:16:43.000,13.17,81.11,25.41,351.17,20.73,17.31,0.377,22.74,18.57,20.55,1.313,Diretto_Entrambi_Tensiometri,92.37,0.32,88.294,0.49,110.608,0.25,89.457,0.39,105.498,1.15,88.055,0.47,194.008,0.1,87.944,1.4,147.649,118.791,78.187,40.133,96.624,94.017,130.621,86.132,True
ML7,83,2025-07-26 23:00:00,2025-07-26 23:10:08,2025-07-26 23:23:19,2025-07-26 23:16:43.500,13.18,82.11,25.39,350.7,20.54,17.15,0.373,23.86,19.45,21.54,1.333,Diretto_Entrambi_Tensiometri,93.246,0.61,89.294,0.43,111.661,0.17,90.589,0.36,106.707,0.96,88.876,0.58,198.846,0.17,88.428,1.35,148.932,120.352,79.005,40.326,97.6,95.064,132.603,86.93,True
ML7,84,2025-07-27 00:00:00,2025-07-27 00:10:08,2025-07-27 00:23:23,2025-07-27 00:16:45.500,13.25,83.11,25.33,350.21,20.34,16.99,0.37,25.36,20.39,22.74,1.357,Diretto_Entrambi_Tensiometri,94.061,0.07,90.756,0.01,113.064,0.31,91.657,0.37,108.567,1.25,89.817,0.61,196.142,0.19,90.028,1.7,150.884,122.435,79.849,40.781,98.826,96.325,132.884,88.068,True
ML7,85,2025-07-27 01:00:00,2025-07-27 01:10:08,2025-07-27 01:23:33,2025-07-27 01:16:50.500,13.42,84.11,25.32,349.77,20.17,16.84,0.367,26.47,21.33,23.77,1.376,Diretto_Entrambi_Tensiometri,94.754,0.12,91.656,0.48,114.065,0.38,92.672,0.81,110.051,1.31,90.658,0.59,196.879,0.17,90.316,1.57,152.634,123.851,80.575,41.084,99.687,97.42,133.347,88.942,True
ML7,86,2025-07-27 02:00:00,2025-07-27 02:10:08,2025-07-27 02:23:32,2025-07-27 02:16:50.000,13.4,85.11,25.3,349.34,20.0,16.7,0.364,28.1,22.31,25.04,1.399,Diretto_Entrambi_Tensiometri,95.766,0.07,92.695,0.34,116.383,1.73,93.935,0.49,111.726,1.18,91.776,0.5,197.811,0.04,91.279,1.59,154.218,125.165,81.494,41.389,101.093,98.758,134.373,89.827,True
ML7,87,2025-07-27 03:00:00,2025-07-27 03:10:08,2025-07-27 03:23:31,2025-07-27 03:16:49.500,13.38,86.11,25.31,348.89,19.82,16.55,0.36,29.33,23.32,26.15,1.418,Diretto_Entrambi_Tensiometri,96.595,0.26,93.741,0.58,116.492,0.23,94.847,0.36,112.994,1.12,92.474,0.73,208.24,0.08,92.181,1.67,156.036,127.289,82.238,41.519,101.795,99.701,138.549,90.747,True
ML7,88,2025-07-27 04:00:00,2025-07-27 04:10:08,2025-07-27 04:23:46,2025-07-27 04:16:57.000,13.63,87.11,25.27,348.45,19.64,16.4,0.357,31.1,24.38,27.54,1.44,Diretto_Entrambi_Tensiometri,97.629,0.02,93.581,1.76,118.206,0.55,96.016,0.45,114.593,0.69,93.501,0.62,212.795,0.16,93.128,1.52,158.015,128.617,83.15,41.929,102.597,100.95,140.773,91.747,True
ML7,89,2025-07-27 05:00:00,2025-07-27 05:10:08,2025-07-27 05:23:55,2025-07-27 05:17:01.500,13.78,88.11,25.22,348.02,19.47,16.26,0.354,32.7,25.47,28.86,1.46,Diretto_Entrambi_Tensiometri,98.817,0.32,94.654,0.34,120.359,0.27,97.001,0.83,116.157,0.7,94.316,0.78,198.904,0.38,93.46,1.58,158.45,131.154,83.864,42.358,104.028,102.047,136.344,92.693,True
ML7,90,2025-07-27 06:00:00,2025-07-27 06:10:08,2025-07-27 06:23:54,2025-07-27 06:17:01.000,13.77,89.11,25.21,347.6,19.3,16.12,0.351,34.47,26.6,30.28,1.481,Diretto_Entrambi_Tensiometri,99.735,0.12,95.936,0.48,121.571,0.18,98.065,0.71,118.003,1.21,95.149,0.59,203.663,0.08,95.1,1.84,160.448,132.332,84.704,42.746,105.169,103.261,139.17,93.637,True
ML7,91,2025-07-27 07:00:00,2025-07-27 07:10:08,2025-07-27 07:23:56,2025-07-27 07:17:02.000,13.8,90.11,25.22,347.18,19.13,15.98,0.348,36.17,27.74,31.67,1.501,Diretto_Entrambi_Tensiometri,100.704,0.05,97.758,0.32,121.951,0.41,99.473,0.41,119.354,0.72,96.034,0.79,224.415,0.3,95.859,1.87,163.574,134.566,85.285,43.05,106.282,104.469,146.67,94.814,True
ML7,92,2025-07-27 08:00:00,2025-07-27 08:10:08,2025-07-27 08:23:57,2025-07-27 08:17:02.500,13.82,91.12,25.26,346.77,18.97,15.84,0.345,38.08,28.93,33.19,1.521,Diretto_Entrambi_Tensiometri,101.852,0.4,98.83,0.74,123.068,0.43,100.365,0.84,121.206,1.19,96.875,0.84,227.514,0.24,97.107,1.66,165.589,135.874,86.195,43.381,107.399,105.626,148.638,95.772,True
ML7,93,2025-07-27 09:00:00,2025-07-27 09:10:08,2025-07-27 09:23:59,2025-07-27 09:17:03.500,13.85,92.12,25.32,346.37,18.81,15.71,0.342,40.07,30.15,34.76,1.541,Diretto_Entrambi_Tensiometri,102.646,0.01,100.322,0.04,124.758,0.29,101.811,0.77,122.561,1.15,97.821,0.9,234.058,0.15,97.773,1.16,168.272,138.848,87.078,43.601,108.71,106.871,151.276,97.049,True
ML7,94,2025-07-27 10:00:00,2025-07-27 10:10:08,2025-07-27 10:23:59,2025-07-27 10:17:03.500,13.85,93.12,25.33,345.93,18.63,15.56,0.339,42.56,31.48,36.6,1.564,Diretto_Entrambi_Tensiometri,104.155,0.36,101.436,0.2,125.947,0.32,103.187,0.56,124.694,1.21,98.9,0.58,241.537,0.14,99.6,1.58,170.149,140.524,87.973,43.975,109.99,108.365,155.103,98.069,True
ML7,95,2025-07-27 11:00:00,2025-07-27 11:10:10,2025-07-27 11:24:00,2025-07-27 11:17:05.000,13.83,94.12,25.52,345.46,18.45,15.4,0.335,45.27,32.77,38.51,1.586,Diretto_Entrambi_Tensiometri,105.283,0.09,103.166,0.29,126.655,0.18,104.609,0.61,126.11,1.17,99.42,0.9,248.471,0.27,100.65,1.62,172.589,143.463,88.832,44.23,111.217,109.462,158.141,99.314,True
ML7,96,2025-07-27 12:00:00,2025-07-27 12:10:08,2025-07-27 12:23:57,2025-07-27 12:17:02.500,13.82,95.12,25.8,344.97,18.25,15.24,0.332,48.25,34.23,40.64,1.609,Diretto_Entrambi_Tensiometri,106.727,0.02,104.632,0.39,128.577,0.36,105.854,0.68,127.886,1.36,101.002,0.57,279.995,0.5,102.219,1.73,174.614,145.312,90.034,44.811,112.815,110.991,169.177,100.587,True
ML7,97,2025-07-27 13:00:00,2025-07-27 13:10:08,2025-07-27 13:23:54,2025-07-27 13:17:01.000,13.77,96.11,25.64,344.51,18.07,15.09,0.328,51.69,35.9,43.08,1.634,Diretto_Entrambi_Tensiometri,108.579,0.39,106.497,0.12,130.539,0.3,107.631,0.63,129.961,1.07,102.487,0.67,297.47,0.24,103.685,1.7,177.641,147.245,91.184,45.364,114.712,112.756,175.622,101.989,True
ML7,98,2025-07-27 14:00:00,2025-07-27 14:10:08,2025-07-27 14:23:50,2025-07-27 14:16:59.000,13.7,97.11,25.5,344.02,17.87,14.92,0.325,55.23,37.6,45.57,1.659,Diretto_Entrambi_Tensiometri,110.209,0.11,108.27,0.01,132.326,0.06,108.957,0.88,132.346,1.45,103.88,0.8,304.74,0.06,105.216,1.47,181.012,149.273,92.35,45.757,116.446,114.419,179.063,103.37,True
ML7,99,2025-07-27 15:00:00,2025-07-27 15:10:08,2025-07-27 15:23:53,2025-07-27 15:17:00.500,13.75,98.11,25.46,343.54,17.68,14.76,0.321,59.08,39.35,48.21,1.683,Diretto_Entrambi_Tensiometri,112.039,0.48,110.121,0.12,133.937,0.25,110.783,0.73,134.164,1.37,105.092,0.7,311.671,0.12,106.871,1.51,183.466,152.277,93.429,46.433,118.226,116.027,182.506,104.924,True
ML7,100,2025-07-27 16:00:00,2025-07-27 16:10:09,2025-07-27 16:23:48,2025-07-27 16:16:58.500,13.65,99.11,25.43,343.04,17.48,14.6,0.318,63.65,41.21,51.21,1.709,Diretto_Entrambi_Tensiometri,114.033,0.23,112.3,0.02,135.781,0.01,112.805,0.48,136.035,0.94,106.623,0.84,329.025,0.09,108.212,1.24,187.565,155.07,94.901,46.935,120.249,117.836,188.691,106.687,True
ML7,101,2025-07-27 17:00:00,2025-07-27 17:10:08,2025-07-27 17:23:47,2025-07-27 17:16:57.500,13.65,100.11,25.47,342.54,17.27,14.43,0.314,67.96,43.13,54.14,1.734,Diretto_Entrambi_Tensiometri,115.915,0.29,113.883,0.41,137.369,0.01,114.468,0.35,138.393,1.38,108.147,0.49,349.175,0.13,109.851,1.38,190.01,157.535,96.087,47.496,121.945,119.657,195.85,108.111,True
ML7,102,2025-07-27 18:00:00,2025-07-27 18:10:08,2025-07-27 18:23:49,2025-07-27 18:16:58.500,13.68,101.11,25.43,342.04,17.07,14.26,0.31,73.2,45.23,57.54,1.76,Diretto_Entrambi_Tensiometri,118.03,0.27,116.244,0.08,140.029,0.41,116.194,0.32,140.712,1.56,109.802,0.82,363.849,0.27,111.49,1.36,193.075,159.939,97.425,48.064,124.316,121.537,201.409,109.659,True
ML7,103,2025-07-27 19:00:00,2025-07-27 19:10:08,2025-07-27 19:23:46,2025-07-27 19:16:57.000,13.63,102.11,25.34,341.53,16.87,14.09,0.307,78.88,47.45,61.18,1.787,Diretto_Entrambi_Tensiometri,120.184,0.22,118.405,0.18,141.933,0.3,118.205,0.47,142.882,0.95,111.458,0.78,380.885,0.17,113.267,1.57,196.007,162.587,98.902,48.734,126.406,123.474,207.706,111.327,True
ML7,104,2025-07-27 20:00:00,2025-07-27 20:10:08,2025-07-27 20:23:43,2025-07-27 20:16:55.500,13.58,103.11,25.26,341.02,16.67,13.92,0.303,84.83,49.77,64.97,1.813,Diretto_Entrambi_Tensiometri,122.257,0.12,120.509,0.48,144.356,0.54,120.332,0.62,145.129,1.06,113.299,0.99,395.688,0.03,114.599,1.33,199.882,165.281,100.234,49.228,128.601,125.541,212.945,112.994,True
ML7,105,2025-07-27 21:00:00,2025-07-27 21:10:08,2025-07-27 21:23:50,2025-07-27 21:16:59.000,13.7,104.11,25.18,340.51,16.46,13.75,0.299,90.91,52.21,68.9,1.838,Diretto_Entrambi_Tensiometri,124.469,0.3,123.149,0.02,146.557,0.27,122.339,0.71,147.508,1.01,115.037,0.9,407.5,0.0,116.586,1.21,201.925,168.279,101.851,50.295,130.968,127.567,217.965,114.862,True
ML7,106,2025-07-27 22:00:00,2025-07-27 22:10:08,2025-07-27 22:23:47,2025-07-27 22:16:57.500,13.65,105.11,25.02,340.01,16.26,13.58,0.296,98.18,54.85,73.38,1.866,Diretto_Entrambi_Tensiometri,126.907,0.35,125.715,0.01,149.002,0.26,124.891,0.62,149.939,1.08,117.044,0.66,419.45,0.17,118.059,1.47,207.068,171.685,103.493,51.152,133.461,129.897,222.531,117.126,True
ML7,107,2025-07-27 23:00:00,2025-07-27 23:10:08,2025-07-27 23:24:05,2025-07-27 23:17:06.500,13.95,106.12,24.93,339.49,16.05,13.41,0.292,105.44,57.57,77.91,1.892,Diretto_Entrambi_Tensiometri,129.423,0.35,128.157,0.54,151.532,0.41,127.203,0.65,152.072,0.86,118.795,0.89,432.289,0.06,119.968,1.33,210.969,174.733,105.136,52.126,135.963,131.962,227.73,119.22,True
ML7,108,2025-07-28 00:00:00,2025-07-28 00:10:08,2025-07-28 00:24:10,2025-07-28 00:17:09.000,14.03,107.12,24.84,338.97,15.85,13.23,0.288,113.79,60.41,82.91,1.919,Diretto_Entrambi_Tensiometri,131.804,0.08,131.149,0.14,153.761,0.05,129.857,0.43,154.551,0.81,120.921,1.13,444.324,0.06,121.788,1.17,215.835,178.126,106.558,53.161,138.52,134.384,232.623,121.481,True
ML7,109,2025-07-28 01:00:00,2025-07-28 01:10:08,2025-07-28 01:24:11,2025-07-28 01:17:09.500,14.05,108.12,24.8,338.49,15.66,13.07,0.285,121.91,63.36,87.89,1.944,Diretto_Entrambi_Tensiometri,134.494,0.22,133.741,0.4,156.27,0.25,132.046,0.68,157.275,0.98,122.458,0.69,455.447,0.16,123.479,1.38,219.84,181.018,108.329,54.237,141.128,136.497,237.146,123.657,True
ML7,110,2025-07-28 02:00:00,2025-07-28 02:10:09,2025-07-28 02:23:56,2025-07-28 02:17:02.500,13.78,109.12,24.8,338.0,15.46,12.91,0.281,130.51,66.45,93.13,1.969,Diretto_Entrambi_Tensiometri,136.899,0.23,136.293,0.02,158.731,0.45,134.395,0.49,159.724,0.92,124.314,0.82,463.947,0.22,125.275,1.44,224.623,183.71,109.816,55.438,143.608,138.705,241.083,125.897,True
ML7,111,2025-07-28 03:00:00,2025-07-28 03:10:08,2025-07-28 03:23:48,2025-07-28 03:16:58.000,13.67,110.11,24.78,337.53,15.27,12.75,0.278,140.08,69.73,98.83,1.995,Diretto_Entrambi_Tensiometri,139.077,0.12,138.952,0.41,161.102,0.13,137.067,0.38,162.088,0.98,126.242,0.73,478.025,0.04,127.157,1.36,228.844,187.278,111.508,56.285,146.018,141.025,246.545,128.065,True
ML7,112,2025-07-28 04:00:00,2025-07-28 04:10:08,2025-07-28 04:23:46,2025-07-28 04:16:57.000,13.63,111.11,24.78,337.07,15.09,12.6,0.274,149.84,73.2,104.73,2.02,Diretto_Entrambi_Tensiometri,141.354,0.04,141.449,0.19,163.576,0.17,139.166,0.64,164.25,0.85,128.272,0.73,489.921,0.02,129.065,1.46,233.643,189.992,113.186,57.255,148.437,143.128,251.459,130.234,True
ML7,113,2025-07-28 05:00:00,2025-07-28 05:10:08,2025-07-28 05:23:53,2025-07-28 05:17:00.500,13.75,112.11,24.75,336.59,14.9,12.44,0.271,161.02,76.86,111.25,2.046,Diretto_Entrambi_Tensiometri,144.3,0.14,144.412,0.57,166.653,0.61,141.828,0.79,166.948,0.87,130.385,0.91,502.698,0.17,130.89,1.38,239.386,193.189,115.004,58.308,151.435,145.61,256.511,132.703,True
ML7,114,2025-07-28 06:00:00,2025-07-28 06:10:08,2025-07-28 06:24:00,2025-07-28 06:17:04.000,13.87,113.12,24.74,336.15,14.72,12.29,0.268,172.47,80.69,117.97,2.072,Diretto_Entrambi_Tensiometri,147.158,0.21,147.229,0.07,169.008,0.29,144.271,0.89,169.411,0.73,132.387,0.96,511.038,0.53,132.776,1.28,244.618,196.609,118.565,59.317,154.133,147.907,260.487,135.615,True
