campione_id,time_step_id,datetime_nominale,datetime_inizio_ert,datetime_fine_ert,datetime_baricentro_ert,durata_misura_ert_min,ore_trascorse_da_t0,temperatura_C,peso_netto_g,theta_vol_pct,contenuto_acqua_grav_pct,grado_saturazione_Sr,suzione_top_estesa_kpa,suzione_bottom_estesa_kpa,suzione_media_kpa,log10_suzione_kpa,regime_suzione,rho25_qp1,eps_qp1,rho25_qp2,eps_qp2,rho25_qp3,eps_qp3,rho25_qp4,eps_qp4,rho25_qp5,eps_qp5,rho25_qp6,eps_qp6,rho25_qp7,eps_qp7,rho25_qp8,eps_qp8,rho25_W1,rho25_W2,rho25_W3,rho25_W4,qualita_qc_pass
ML3,66,2025-07-19 05:00:00,2025-07-19 05:25:05,2025-07-19 05:40:21,2025-07-19 05:32:43.000,15.27,65.13,25.11,434.92,34.57,24.8,0.72,424.69,40.95,131.87,2.12,Esteso_Top_Diretto_Bottom,18.814,13.66,28.481,0.92,17.681,0.65,26.007,0.18,30.467,1.85,22.02,0.26,65.412,2.04,13.94,1.64,18.71,59.6,69.523,39.619,True
ML3,67,2025-07-19 06:00:00,2025-07-19 06:25:05,2025-07-19 06:40:26,2025-07-19 06:32:45.500,15.35,66.13,25.03,434.53,34.41,24.69,0.717,442.76,42.88,137.79,2.139,Esteso_Top_Diretto_Bottom,18.331,11.17,28.765,2.15,17.717,0.08,26.01,0.49,30.475,1.76,22.055,1.01,66.478,0.8,13.723,4.23,18.662,64.794,70.264,39.808,True
ML3,68,2025-07-19 07:00:00,2025-07-19 07:25:05,2025-07-19 07:40:04,2025-07-19 07:32:34.500,14.98,67.12,25.07,434.16,34.26,24.58,0.714,460.77,44.81,143.69,2.157,Esteso_Top_Diretto_Bottom,19.052,5.65,28.928,1.98,18.028,0.99,26.021,0.27,30.536,1.89,22.331,0.17,68.548,3.4,13.966,0.12,18.601,66.447,71.301,39.927,True
ML3,69,2025-07-19 08:00:00,2025-07-19 08:25:05,2025-07-19 08:39:58,2025-07-19 08:32:31.500,14.88,68.12,25.19,433.77,34.11,24.47,0.711,478.82,46.86,149.8,2.175,Esteso_Top_Diretto_Bottom,18.062,8.55,29.114,1.97,18.221,2.35,26.025,0.29,30.501,1.72,22.453,0.26,68.635,1.11,13.647,2.39,18.577,67.497,72.043,40.069,True
ML3,70,2025-07-19 09:00:00,2025-07-19 09:25:05,2025-07-19 09:40:23,2025-07-19 09:32:44.000,15.3,69.13,25.41,433.37,33.95,24.35,0.707,496.94,49.04,156.11,2.193,Esteso_Top_Diretto_Bottom,20.705,1.65,29.17,1.07,18.407,1.87,26.023,0.35,30.557,1.85,22.546,0.56,71.363,0.77,14.92,2.31,18.4,58.789,72.972,40.195,True
ML3,71,2025-07-19 10:00:00,2025-07-19 10:25:05,2025-07-19 10:39:59,2025-07-19 10:32:32.000,14.9,70.12,26.44,432.85,33.74,24.2,0.703,514.94,50.76,161.67,2.209,Esteso_Top_Diretto_Bottom,17.916,4.15,29.2,1.66,18.063,1.54,25.839,0.15,30.419,1.92,22.483,0.69,70.82,1.83,13.827,1.15,18.209,61.933,73.546,40.205,True
ML3,72,2025-07-19 11:00:00,2025-07-19 11:25:05,2025-07-19 11:39:56,2025-07-19 11:32:30.500,14.85,71.12,27.78,432.32,33.53,24.05,0.698,532.99,52.68,167.57,2.224,Esteso_Top_Diretto_Bottom,16.473,14.28,29.32,2.3,18.254,0.47,25.785,0.4,30.362,2.54,22.645,0.12,74.314,0.18,12.497,3.68,18.327,68.282,76.652,40.462,True
ML3,73,2025-07-19 12:00:00,2025-07-19 12:25:05,2025-07-19 12:40:37,2025-07-19 12:32:51.000,15.53,72.13,27.27,431.96,33.38,23.95,0.695,551.16,55.85,175.45,2.244,Esteso_Top_Diretto_Bottom,17.035,12.03,29.501,2.06,18.51,0.52,25.846,0.39,30.586,2.12,22.945,1.1,74.757,2.6,11.816,0.8,18.385,67.71,77.473,40.572,True
ML3,74,2025-07-19 13:00:00,2025-07-19 13:25:05,2025-07-19 13:40:45,2025-07-19 13:32:55.000,15.67,73.13,26.87,431.56,33.22,23.83,0.692,569.24,58.69,182.78,2.262,Esteso_Top_Diretto_Bottom,17.448,9.29,29.941,0.97,19.101,1.65,25.867,0.44,30.7,2.28,23.105,0.3,76.236,2.28,11.399,1.28,18.46,67.933,77.03,40.713,True
ML3,75,2025-07-19 14:00:00,2025-07-19 14:25:05,2025-07-19 14:40:35,2025-07-19 14:32:50.000,15.5,74.13,26.6,431.16,33.06,23.72,0.689,587.27,61.68,190.33,2.279,Esteso_Top_Diretto_Bottom,19.02,2.65,30.393,0.91,19.464,2.95,25.897,0.38,30.614,2.39,23.417,0.7,78.758,1.04,12.204,0.27,18.822,67.679,77.847,40.817,True
ML3,76,2025-07-19 15:00:00,2025-07-19 15:25:05,2025-07-19 15:40:05,2025-07-19 15:32:35.000,15.0,75.12,26.43,430.76,32.91,23.61,0.686,605.26,64.55,197.66,2.296,Esteso_Top_Diretto_Bottom,17.917,11.66,30.846,1.13,19.575,2.38,25.888,0.36,30.502,2.68,23.541,0.2,81.433,0.19,11.37,2.19,18.634,75.86,79.528,40.768,True
ML3,77,2025-07-19 16:00:00,2025-07-19 16:25:05,2025-07-19 16:40:09,2025-07-19 16:32:37.000,15.07,76.13,26.3,430.35,32.74,23.49,0.682,623.33,67.55,205.2,2.312,Esteso_Top_Diretto_Bottom,17.229,12.58,31.317,0.74,19.968,3.54,25.913,0.23,30.497,2.34,23.771,0.32,82.227,1.58,11.116,2.39,18.726,76.871,80.982,40.863,True
ML3,78,2025-07-19 17:00:00,2025-07-19 17:25:05,2025-07-19 17:40:16,2025-07-19 17:32:40.500,15.18,77.13,26.22,429.95,32.58,23.37,0.679,641.41,70.69,212.94,2.328,Esteso_Top_Diretto_Bottom,15.951,7.57,31.696,0.51,20.456,3.36,25.897,0.15,30.527,2.15,23.966,0.38,84.081,0.2,10.26,5.89,18.768,79.089,82.402,40.941,True
ML3,79,2025-07-19 18:00:00,2025-07-19 18:25:05,2025-07-19 18:40:13,2025-07-19 18:32:39.000,15.13,78.13,26.16,429.54,32.42,23.25,0.675,659.46,74.28,221.33,2.345,Esteso_Top_Diretto_Bottom,13.442,37.07,32.145,0.27,20.864,4.82,25.904,0.31,30.545,2.41,24.25,0.51,86.885,0.13,9.732,2.05,18.89,80.582,83.009,41.143,False
ML3,80,2025-07-19 19:00:00,2025-07-19 19:25:05,2025-07-19 19:40:11,2025-07-19 19:32:38.000,15.1,79.13,26.08,429.13,32.25,23.14,0.672,677.52,77.93,229.79,2.361,Esteso_Top_Diretto_Bottom,10.952,78.54,32.58,0.29,21.187,4.09,25.898,0.29,30.457,2.39,24.439,0.48,86.647,2.83,8.945,0.94,19.058,82.954,84.257,41.288,False
ML3,81,2025-07-19 20:00:00,2025-07-19 20:25:05,2025-07-19 20:40:26,2025-07-19 20:32:45.500,15.35,80.13,26.03,428.73,32.09,23.02,0.669,695.62,81.64,238.31,2.377,Esteso_Top_Diretto_Bottom,12.317,49.23,33.163,0.28,21.686,5.32,25.888,0.48,30.125,2.78,24.53,0.23,87.243,0.41,9.031,8.74,19.276,84.155,84.799,41.422,False
ML3,82,2025-07-19 21:00:00,2025-07-19 21:25:05,2025-07-19 21:40:21,2025-07-19 21:32:43.000,15.27,81.13,25.93,428.31,31.92,22.9,0.665,713.66,85.67,247.27,2.393,Esteso_Top_Diretto_Bottom,12.838,22.07,31.829,13.14,22.021,0.8,25.902,0.32,30.546,1.84,24.874,0.31,89.163,3.18,6.664,2.94,19.148,52.833,85.032,41.581,False
ML3,83,2025-07-19 22:00:00,2025-07-19 22:25:05,2025-07-19 22:40:30,2025-07-19 22:32:47.500,15.42,82.13,25.88,427.89,31.76,22.78,0.662,731.75,89.86,256.42,2.409,Esteso_Top_Diretto_Bottom,10.237,58.92,33.895,2.32,22.731,7.28,25.925,0.35,30.291,2.02,25.129,0.56,90.868,1.28,7.317,11.15,19.403,83.085,85.067,41.728,False
ML3,84,2025-07-19 23:00:00,2025-07-19 23:25:05,2025-07-19 23:40:33,2025-07-19 23:32:49.000,15.47,83.13,25.78,427.44,31.57,22.65,0.658,749.82,94.43,266.1,2.425,Esteso_Top_Diretto_Bottom,7.778,107.25,34.538,1.92,23.383,7.83,25.97,0.28,30.416,2.69,25.304,0.37,94.454,0.14,6.982,4.44,19.565,84.008,86.44,41.863,False
ML3,85,2025-07-20 00:00:00,2025-07-20 00:25:05,2025-07-20 00:40:21,2025-07-20 00:32:43.000,15.27,84.13,25.78,426.98,31.39,22.52,0.654,767.85,99.02,275.73,2.44,Esteso_Top_Diretto_Bottom,9.838,31.98,35.532,3.86,24.041,8.94,25.973,0.2,30.371,3.53,25.584,0.05,96.566,0.76,7.238,2.98,19.719,84.486,86.755,42.023,False
ML3,86,2025-07-20 01:00:00,2025-07-20 01:25:05,2025-07-20 01:40:21,2025-07-20 01:32:43.000,15.27,85.13,25.75,426.53,31.21,22.39,0.65,785.91,103.85,285.69,2.456,Esteso_Top_Diretto_Bottom,6.745,95.56,36.225,4.0,24.562,8.82,25.985,0.19,30.251,3.24,25.809,0.12,98.943,1.17,6.825,1.28,19.936,90.681,87.438,42.298,False
ML3,87,2025-07-20 02:00:00,2025-07-20 02:25:05,2025-07-20 02:40:05,2025-07-20 02:32:35.000,15.0,86.12,25.71,426.1,31.04,22.27,0.647,803.93,108.87,295.85,2.471,Esteso_Top_Diretto_Bottom,6.333,126.66,37.051,3.98,25.517,10.27,25.946,0.33,30.271,3.61,25.973,0.31,100.19,2.56,6.472,3.13,20.123,91.505,88.745,42.416,False
ML3,88,2025-07-20 03:00:00,2025-07-20 03:25:05,2025-07-20 03:40:28,2025-07-20 03:32:46.500,15.38,87.13,25.69,425.67,30.87,22.14,0.643,822.05,114.29,306.51,2.486,Esteso_Top_Diretto_Bottom,5.723,99.6,36.504,3.24,24.972,10.23,25.975,0.07,30.267,3.97,26.249,0.25,101.997,0.61,5.898,7.05,20.199,94.355,89.952,42.604,False
ML3,89,2025-07-20 04:00:00,2025-07-20 04:25:05,2025-07-20 04:40:21,2025-07-20 04:32:43.000,15.27,88.13,25.65,425.25,30.7,22.02,0.64,840.09,119.64,317.03,2.501,Esteso_Top_Diretto_Bottom,6.615,98.11,36.777,3.42,25.156,9.22,25.973,0.14,30.296,4.82,26.392,0.55,105.296,0.33,6.238,15.29,20.425,92.963,91.485,42.766,False
ML3,90,2025-07-20 05:00:00,2025-07-20 05:25:05,2025-07-20 05:40:34,2025-07-20 05:32:49.500,15.48,89.13,25.64,424.85,30.54,21.91,0.636,858.18,125.51,328.19,2.516,Esteso_Top_Diretto_Bottom,5.19,185.45,37.729,3.87,26.071,11.92,25.97,0.27,30.35,5.69,26.599,0.42,105.295,0.59,6.626,21.54,20.427,91.411,92.5,42.919,False
ML3,91,2025-07-20 06:00:00,2025-07-20 06:25:05,2025-07-20 06:40:35,2025-07-20 06:32:50.000,15.5,90.13,25.66,424.44,30.38,21.79,0.633,876.25,131.56,339.52,2.531,Esteso_Top_Diretto_Bottom,4.894,98.72,38.734,3.52,26.918,13.53,25.959,0.3,30.355,6.55,26.815,0.27,109.054,1.08,5.736,28.94,20.944,96.497,93.742,43.038,False
ML3,92,2025-07-20 07:00:00,2025-07-20 07:25:05,2025-07-20 07:40:26,2025-07-20 07:32:45.500,15.35,91.13,25.73,424.05,30.22,21.68,0.63,894.29,137.98,350.65,2.545,Oltre_Air_Entry_Top,4.55,75.31,39.597,5.0,27.488,13.42,25.944,0.3,30.311,5.88,26.957,0.26,110.297,0.98,5.299,12.49,21.251,101.963,94.527,43.182,False
ML3,93,2025-07-20 08:00:00,2025-07-20 08:25:05,2025-07-20 08:40:26,2025-07-20 08:32:45.500,15.35,92.13,25.75,423.68,30.07,21.57,0.627,912.35,144.85,361.79,2.558,Oltre_Air_Entry_Top,7.86,1.39,40.569,6.33,28.104,14.54,25.917,0.28,30.322,6.29,27.15,0.14,110.933,1.1,4.259,8.63,21.597,107.716,95.492,43.301,True
ML3,94,2025-07-20 09:00:00,2025-07-20 09:25:05,2025-07-20 09:40:32,2025-07-20 09:32:48.500,15.45,93.13,26.5,423.29,29.92,21.46,0.623,930.42,150.93,372.94,2.572,Oltre_Air_Entry_Top,8.233,89.82,40.389,6.48,28.711,16.29,25.705,0.05,30.052,5.97,27.155,0.69,110.061,0.71,1.558,100.89,21.716,100.998,94.69,43.395,False
ML3,95,2025-07-20 10:00:00,2025-07-20 10:25:05,2025-07-20 10:40:27,2025-07-20 10:32:46.000,15.37,94.13,27.99,422.78,29.71,21.32,0.619,948.47,156.14,384.07,2.584,Oltre_Air_Entry_Top,12.22,108.16,40.667,4.23,28.4,12.5,25.536,0.07,30.327,3.82,27.236,0.31,113.734,0.13,1.757,171.16,21.626,104.778,94.385,43.513,False
ML3,96,2025-07-20 11:00:00,2025-07-20 11:25:08,2025-07-20 11:40:53,2025-07-20 11:33:00.500,15.75,95.13,28.26,422.36,29.55,21.19,0.616,966.61,164.57,395.26,2.597,Oltre_Air_Entry_Top,12.022,180.4,41.494,3.69,28.804,13.08,25.569,0.26,30.645,2.75,27.459,0.39,112.799,1.84,7.003,57.39,21.844,122.944,95.728,43.739,False
ML3,97,2025-07-20 12:00:00,2025-07-20 12:25:08,2025-07-20 12:40:37,2025-07-20 12:32:52.500,15.48,96.13,27.72,422.03,29.41,21.1,0.613,984.63,174.33,406.38,2.609,Oltre_Air_Entry_Top,12.422,153.33,42.36,9.04,30.083,16.69,25.627,0.41,31.062,0.98,27.696,0.3,114.312,1.13,7.73,62.07,22.136,128.829,97.79,43.998,False
ML3,98,2025-07-20 13:00:00,2025-07-20 13:25:08,2025-07-20 13:41:20,2025-07-20 13:33:14.000,16.2,97.14,27.34,421.7,29.28,21.0,0.61,1002.79,183.92,417.59,2.621,Oltre_Air_Entry_Top,12.083,144.03,43.513,9.37,31.316,17.43,25.717,0.25,30.979,1.99,27.878,0.27,116.162,1.74,7.292,62.29,22.528,134.998,100.513,44.131,False
ML3,99,2025-07-20 14:00:00,2025-07-20 14:25:08,2025-07-20 14:41:21,2025-07-20 14:33:14.500,16.22,98.14,27.09,421.32,29.13,20.9,0.607,1020.86,193.77,428.73,2.632,Oltre_Air_Entry_Top,11.181,177.11,46.397,1.41,31.924,18.31,25.745,0.15,30.793,2.67,28.012,0.07,119.161,0.68,7.892,45.5,22.964,135.407,101.433,44.406,False
ML3,100,2025-07-20 15:00:00,2025-07-20 15:25:08,2025-07-20 15:41:08,2025-07-20 15:33:08.000,16.0,99.13,26.96,420.97,28.99,20.8,0.604,1038.89,203.78,439.85,2.643,Oltre_Air_Entry_Top,12.371,163.28,47.32,0.49,33.231,20.24,25.778,0.18,30.694,3.66,28.295,0.5,121.468,0.17,5.3,27.69,23.532,129.775,102.839,44.621,False
ML3,101,2025-07-20 16:00:00,2025-07-20 16:25:08,2025-07-20 16:41:25,2025-07-20 16:33:16.500,16.28,100.14,26.84,420.6,28.84,20.69,0.601,1056.99,214.31,451.02,2.654,Oltre_Air_Entry_Top,4.372,77.1,47.189,6.24,34.23,21.57,25.853,0.04,30.7,4.33,28.455,0.46,121.482,0.4,1.24,47.24,23.948,113.831,102.488,44.903,False
ML3,102,2025-07-20 17:00:00,2025-07-20 17:25:08,2025-07-20 17:41:10,2025-07-20 17:33:09.000,16.03,101.13,26.74,420.23,28.69,20.58,0.598,1075.01,225.54,462.14,2.665,Oltre_Air_Entry_Top,7.485,129.16,49.703,2.17,35.196,26.17,25.91,0.13,30.636,4.85,28.535,0.44,125.629,0.43,1.817,32.98,24.247,138.57,102.955,45.115,False
ML3,103,2025-07-20 18:00:00,2025-07-20 18:25:08,2025-07-20 18:41:23,2025-07-20 18:33:15.500,16.25,102.14,26.69,419.88,28.55,20.48,0.595,1093.11,237.0,473.3,2.675,Oltre_Air_Entry_Top,4.792,177.05,49.317,2.21,42.224,10.9,25.924,0.1,30.611,5.16,28.779,0.51,126.906,1.09,2.34,96.9,24.778,145.67,102.807,45.292,False
ML3,104,2025-07-20 19:00:00,2025-07-20 19:25:08,2025-07-20 19:41:15,2025-07-20 19:33:11.500,16.12,103.14,26.68,419.54,28.41,20.38,0.592,1111.15,249.26,484.43,2.685,Oltre_Air_Entry_Top,6.075,154.55,49.01,1.31,35.69,23.99,25.99,0.09,30.657,5.59,28.986,0.67,127.9,0.97,3.19,21.4,25.047,146.775,102.908,45.551,False
ML3,105,2025-07-20 20:00:00,2025-07-20 20:25:08,2025-07-20 20:41:36,2025-07-20 20:33:22.000,16.47,104.14,26.61,419.19,28.28,20.28,0.589,1129.26,262.2,495.61,2.695,Oltre_Air_Entry_Top,2.149,4.06,49.209,1.52,43.757,6.8,26.023,0.1,30.841,6.19,29.028,0.2,131.638,0.8,8.898,54.5,26.024,147.75,104.342,45.698,False
ML3,106,2025-07-20 21:00:00,2025-07-20 21:25:08,2025-07-20 21:41:13,2025-07-20 21:33:10.500,16.08,105.13,26.57,418.84,28.14,20.18,0.586,1147.26,277.48,506.72,2.705,Oltre_Air_Entry_Top,3.219,40.24,50.568,0.1,45.986,9.0,26.055,0.03,31.162,6.62,29.201,0.09,133.098,0.92,9.791,66.68,26.778,162.961,105.276,45.837,False
ML3,107,2025-07-20 22:00:00,2025-07-20 22:25:08,2025-07-20 22:41:41,2025-07-20 22:33:24.500,16.55,106.14,26.48,418.48,27.99,20.08,0.583,1165.4,299.05,517.9,2.714,Oltre_Air_Entry_Top,9.621,125.92,52.006,1.5,25.875,110.72,26.156,0.17,30.521,15.46,29.452,0.84,136.926,0.49,5.793,100.51,27.274,176.292,112.405,46.0,False
ML3,108,2025-07-20 23:00:00,2025-07-20 23:25:08,2025-07-20 23:41:52,2025-07-20 23:33:30.000,16.73,107.14,26.46,418.13,27.85,19.98,0.58,1183.48,320.57,529.06,2.724,Oltre_Air_Entry_Top,7.926,95.29,51.553,2.14,26.996,91.84,26.247,0.25,31.54,20.43,29.606,0.76,138.525,0.25,5.423,103.16,28.88,186.971,115.401,46.156,False
ML3,109,2025-07-21 00:00:00,2025-07-21 00:25:08,2025-07-21 00:41:44,2025-07-21 00:33:26.000,16.6,108.14,26.36,417.79,27.72,19.88,0.577,1201.53,342.03,540.19,2.733,Oltre_Air_Entry_Top,9.758,74.45,45.958,27.19,25.807,93.83,26.463,0.34,30.041,32.58,29.675,1.04,141.122,1.96,12.581,63.66,30.28,173.026,118.151,46.354,False
ML3,110,2025-07-21 01:00:00,2025-07-21 01:25:08,2025-07-21 01:41:52,2025-07-21 01:33:30.000,16.73,109.14,26.4,417.46,27.58,19.79,0.575,1219.61,363.54,551.35,2.741,Oltre_Air_Entry_Top,11.734,164.49,48.987,28.49,41.437,8.65,26.556,0.59,29.917,34.32,29.764,1.73,141.501,2.31,5.466,124.45,30.953,181.112,118.444,46.292,False
ML3,111,2025-07-21 02:00:00,2025-07-21 02:25:08,2025-07-21 02:42:03,2025-07-21 02:33:35.500,16.92,110.14,26.43,417.14,27.45,19.69,0.572,1237.69,385.05,562.5,2.75,Oltre_Air_Entry_Top,5.725,151.96,54.802,1.8,42.648,3.84,26.712,0.41,32.954,14.6,29.772,1.77,142.737,1.37,5.644,128.95,32.546,200.846,124.954,46.445,False
ML3,112,2025-07-21 03:00:00,2025-07-21 03:25:08,2025-07-21 03:42:32,2025-07-21 03:33:50.000,17.4,111.15,26.42,416.83,27.33,19.61,0.569,1255.83,406.63,573.69,2.759,Oltre_Air_Entry_Top,2.684,110.97,60.727,4.34,49.863,0.33,26.788,0.54,32.126,20.29,29.806,1.18,155.69,0.9,9.293,21.31,33.217,225.437,130.553,46.326,False
ML3,113,2025-07-21 04:00:00,2025-07-21 04:25:08,2025-07-21 04:41:29,2025-07-21 04:33:18.500,16.35,112.14,26.38,416.51,27.2,19.51,0.567,1273.73,427.92,584.74,2.767,Oltre_Air_Entry_Top,33.374,47.36,65.304,3.03,52.191,7.48,26.862,0.62,29.433,43.45,29.978,1.44,149.185,1.76,10.591,42.76,35.558,246.486,136.335,46.921,False
ML3,114,2025-07-21 05:00:00,2025-07-21 05:25:10,2025-07-21 05:41:50,2025-07-21 05:33:30.000,16.67,113.14,26.3,416.21,27.08,19.43,0.564,1291.85,449.48,595.91,2.775,Oltre_Air_Entry_Top,17.16,44.35,74.198,3.06,64.36,5.85,26.96,0.82,31.215,30.03,30.022,1.43,155.809,1.42,9.959,169.48,38.556,277.838,154.387,47.596,False
ML3,115,2025-07-21 06:00:00,2025-07-21 06:25:08,2025-07-21 06:41:35,2025-07-21 06:33:21.500,16.45,114.14,26.25,415.92,26.97,19.35,0.562,1309.87,470.91,607.03,2.783,Oltre_Air_Entry_Top,18.056,67.2,81.776,6.08,70.646,1.62,27.043,1.14,29.961,37.04,30.214,1.5,149.562,1.91,13.905,185.16,37.487,294.344,165.425,48.356,False
ML3,116,2025-07-21 07:00:00,2025-07-21 07:25:08,2025-07-21 07:42:11,2025-07-21 07:33:39.500,17.05,115.14,26.29,415.64,26.85,19.26,0.559,1328.02,492.5,618.23,2.791,Oltre_Air_Entry_Top,30.194,69.65,82.215,2.55,72.569,3.14,27.179,1.0,28.944,50.48,30.291,1.41,159.575,0.49,18.524,166.74,43.037,298.41,155.811,48.685,False
ML3,117,2025-07-21 08:00:00,2025-07-21 08:25:08,2025-07-21 08:42:32,2025-07-21 08:33:50.000,17.4,116.15,26.42,415.35,26.74,19.18,0.557,1346.13,514.05,629.4,2.799,Oltre_Air_Entry_Top,17.452,27.26,66.59,65.04,78.743,1.79,27.183,1.16,32.01,28.64,30.397,1.64,158.972,0.59,15.963,149.84,45.063,293.181,158.937,49.173,False
ML3,118,2025-07-21 09:00:00,2025-07-21 09:25:08,2025-07-21 09:43:07,2025-07-21 09:34:07.500,17.98,117.15,26.45,415.04,26.62,19.09,0.554,1364.28,535.64,640.6,2.807,Oltre_Air_Entry_Top,25.271,40.18,90.841,1.46,85.218,0.27,27.324,1.17,32.309,27.22,30.577,1.66,167.137,1.45,14.185,187.88,48.332,298.633,168.577,49.633,False
ML3,119,2025-07-21 10:00:00,2025-07-21 10:25:08,2025-07-21 10:43:18,2025-07-21 10:34:13.000,18.17,118.15,26.51,414.73,26.49,19.0,0.552,1382.37,557.16,651.76,2.814,Oltre_Air_Entry_Top,30.814,26.62,98.956,1.36,99.185,4.26,27.377,1.57,28.714,56.96,30.604,1.44,176.349,1.06,16.029,199.47,53.435,319.692,157.814,50.102,False
ML3,120,2025-07-21 11:00:00,2025-07-21 11:25:08,2025-07-21 11:43:17,2025-07-21 11:34:12.500,18.15,119.15,26.59,414.41,26.37,18.91,0.549,1400.43,578.64,662.9,2.821,Oltre_Air_Entry_Top,19.949,24.16,104.407,2.93,107.705,5.09,27.54,1.04,27.58,68.67,30.73,1.36,175.017,2.51,13.492,101.22,56.533,328.868,170.391,50.071,False
ML3,121,2025-07-21 12:00:00,2025-07-21 12:25:08,2025-07-21 12:43:16,2025-07-21 12:34:12.000,18.13,120.15,26.62,414.1,26.24,18.82,0.547,1418.49,600.12,674.04,2.829,Oltre_Air_Entry_Top,10.604,96.87,107.224,8.65,126.153,18.8,27.693,1.4,27.703,66.66,30.794,1.16,181.684,2.76,13.087,71.11,61.077,354.856,177.785,50.475,False
ML3,122,2025-07-21 13:00:00,2025-07-21 13:25:08,2025-07-21 13:43:25,2025-07-21 13:34:16.500,18.28,121.15,26.76,413.75,26.1,18.72,0.544,1436.57,621.63,685.2,2.836,Oltre_Air_Entry_Top,11.603,104.63,117.164,9.72,137.6,24.81,27.751,1.65,33.858,15.3,30.952,1.48,168.602,0.25,12.126,53.48,56.003,366.498,169.836,51.609,False
ML3,123,2025-07-21 14:00:00,2025-07-21 14:25:08,2025-07-21 14:43:13,2025-07-21 14:34:10.500,18.08,122.15,26.74,413.42,25.97,18.63,0.541,1454.6,643.08,696.32,2.843,Oltre_Air_Entry_Top,14.104,81.43,124.743,2.14,141.407,13.8,27.943,2.18,34.337,14.57,31.054,1.48,171.319,0.94,7.057,3.37,60.084,378.857,172.045,51.685,False
ML3,124,2025-07-21 15:00:00,2025-07-21 15:25:08,2025-07-21 15:43:03,2025-07-21 15:34:05.500,17.92,123.15,26.81,413.1,25.84,18.54,0.538,1472.64,664.54,707.45,2.85,Oltre_Air_Entry_Top,3.062,143.89,128.478,1.04,152.149,11.48,28.008,2.25,32.277,29.05,31.293,1.54,173.828,0.13,58.171,9.78,66.242,345.099,165.394,52.537,False
ML3,125,2025-07-21 16:00:00,2025-07-21 16:25:08,2025-07-21 16:43:12,2025-07-21 16:34:10.000,18.07,124.15,26.84,412.78,25.71,18.44,0.536,1490.72,686.05,718.6,2.856,Oltre_Air_Entry_Top,12.544,5.6,134.81,5.92,154.174,10.77,28.119,1.6,31.669,35.01,31.554,1.89,177.184,0.72,75.19,11.14,68.447,328.335,162.56,52.919,False
ML3,126,2025-07-21 17:00:00,2025-07-21 17:25:08,2025-07-21 17:43:27,2025-07-21 17:34:17.500,18.32,125.15,26.91,412.44,25.58,18.35,0.533,1508.82,707.58,729.77,2.863,Oltre_Air_Entry_Top,36.02,20.73,135.904,6.28,167.846,19.11,28.214,1.73,31.446,39.37,31.8,2.1,184.693,1.3,88.753,7.49,73.185,324.947,164.263,52.6,False
ML3,127,2025-07-21 18:00:00,2025-07-21 18:25:08,2025-07-21 18:43:04,2025-07-21 18:34:06.000,17.93,126.15,26.94,412.11,25.44,18.25,0.53,1526.82,729.0,740.88,2.87,Oltre_Air_Entry_Top,10.187,166.2,150.933,1.95,172.221,13.43,28.296,1.82,35.496,13.53,32.083,1.82,189.718,0.41,80.497,9.87,76.648,358.506,162.342,53.305,False
ML3,128,2025-07-21 19:00:00,2025-07-21 19:25:08,2025-07-21 19:43:10,2025-07-21 19:34:09.000,18.03,127.15,26.85,411.82,25.33,18.17,0.528,1544.9,750.5,752.03,2.876,Oltre_Air_Entry_Top,15.375,116.01,147.812,3.8,171.794,11.17,28.452,1.96,31.155,42.97,32.308,1.77,196.922,1.34,78.825,7.18,82.646,403.522,155.572,53.915,False
ML3,129,2025-07-21 20:00:00,2025-07-21 20:25:08,2025-07-21 20:42:56,2025-07-21 20:34:02.000,17.8,128.15,26.75,411.51,25.21,18.08,0.525,1562.92,771.94,763.15,2.883,Oltre_Air_Entry_Top,24.0,88.98,143.182,3.94,168.018,7.92,28.646,1.97,30.67,49.98,32.538,2.26,201.123,1.32,68.378,8.93,91.678,459.16,155.699,54.613,False
ML3,130,2025-07-21 21:00:00,2025-07-21 21:25:08,2025-07-21 21:43:03,2025-07-21 21:34:05.500,17.92,129.15,26.57,411.17,25.07,17.98,0.522,1581.0,793.45,774.3,2.889,Oltre_Air_Entry_Top,3.693,78.25,146.627,4.44,181.952,12.83,28.803,2.32,27.531,81.82,32.891,2.2,221.682,1.79,72.597,10.5,106.868,478.688,157.435,54.473,False
ML3,131,2025-07-21 22:00:00,2025-07-21 22:25:08,2025-07-21 22:43:11,2025-07-21 22:34:09.500,18.05,130.15,26.44,410.88,24.95,17.9,0.52,1599.08,814.96,785.46,2.895,Oltre_Air_Entry_Top,13.433,4.25,153.212,1.04,195.585,21.32,29.008,1.8,29.246,67.07,33.162,2.15,238.621,2.87,78.278,10.66,113.847,513.734,155.81,55.306,False
ML3,132,2025-07-21 23:00:00,2025-07-21 23:25:08,2025-07-21 23:42:54,2025-07-21 23:34:01.000,17.77,131.15,26.33,410.59,24.83,17.81,0.517,1617.1,836.39,796.57,2.901,Oltre_Air_Entry_Top,23.29,97.46,161.04,2.62,192.872,9.82,29.111,2.6,26.616,95.44,33.425,2.04,234.062,0.83,86.848,7.49,131.032,538.966,149.615,55.838,False
