campione_id,time_step_id,datetime_nominale,datetime_inizio_ert,datetime_fine_ert,datetime_baricentro_ert,durata_misura_ert_min,ore_trascorse_da_t0,temperatura_C,peso_netto_g,theta_vol_pct,contenuto_acqua_grav_pct,grado_saturazione_Sr,suzione_top_estesa_kpa,suzione_bottom_estesa_kpa,suzione_media_kpa,log10_suzione_kpa,regime_suzione,rho25_qp1,eps_qp1,rho25_qp2,eps_qp2,rho25_qp3,eps_qp3,rho25_qp4,eps_qp4,rho25_qp5,eps_qp5,rho25_qp6,eps_qp6,rho25_qp7,eps_qp7,rho25_qp8,eps_qp8,rho25_W1,rho25_W2,rho25_W3,rho25_W4,rho25_geom_upper,rho25_geom_lower,rho25_geom_dipole,rho25_geom_wenner,qualita_qc_pass
ML4,61,2025-06-28 04:00:00,2025-06-28 04:35:09,2025-06-28 04:49:00,2025-06-28 04:42:04.500,13.85,60.12,25.2,387.73,28.72,22.73,0.552,77.41,22.63,41.86,1.622,Diretto_Entrambi_Tensiometri,35.214,62.81,60.055,1.16,42.707,0.96,60.388,3.71,60.855,1.16,53.3,0.41,65.041,0.06,3129.688,3.76,29.571,2787.553,64.507,62.993,44.866,58.075,451.174,135.284,False
ML4,62,2025-06-28 05:00:00,2025-06-28 05:35:09,2025-06-28 05:48:58,2025-06-28 05:42:03.500,13.82,61.12,25.25,387.2,28.51,22.56,0.548,82.18,23.97,44.39,1.647,Diretto_Entrambi_Tensiometri,30.716,77.58,60.663,2.43,42.104,3.67,60.697,3.75,61.069,0.53,53.634,0.28,64.938,0.07,2826.927,2.08,29.514,3082.955,64.766,64.357,42.809,58.364,428.457,139.552,False
ML4,63,2025-06-28 06:00:00,2025-06-28 06:35:09,2025-06-28 06:48:55,2025-06-28 06:42:02.000,13.77,62.12,25.52,386.67,28.3,22.39,0.544,86.47,25.41,46.88,1.671,Diretto_Entrambi_Tensiometri,25.644,119.97,60.566,2.28,41.021,1.57,60.272,2.72,61.671,0.84,53.632,0.86,65.299,0.03,2443.711,2.91,29.76,3480.527,65.186,66.265,39.94,58.417,399.464,145.438,False
ML4,64,2025-06-28 07:00:00,2025-06-28 07:35:09,2025-06-28 07:49:10,2025-06-28 07:42:09.500,14.02,63.12,25.64,386.17,28.1,22.23,0.54,88.98,26.86,48.88,1.689,Diretto_Entrambi_Tensiometri,22.401,168.91,59.034,1.63,40.389,2.74,60.287,4.99,61.964,0.53,52.896,0.54,64.596,0.28,2187.36,2.89,29.617,3864.477,65.395,67.886,37.66,58.245,375.892,150.137,False
ML4,65,2025-06-28 08:00:00,2025-06-28 08:35:09,2025-06-28 08:49:26,2025-06-28 08:42:17.500,14.28,64.12,26.7,385.58,27.86,22.05,0.536,88.5,28.35,50.09,1.7,Diretto_Entrambi_Tensiometri,30.432,54.33,58.04,2.31,40.279,2.7,59.627,5.19,62.598,1.53,53.101,0.71,64.065,0.08,1543.637,2.35,29.771,4799.404,66.105,68.443,41.436,58.304,314.473,159.454,False
ML4,66,2025-06-28 09:00:00,2025-06-28 09:35:09,2025-06-28 09:49:39,2025-06-28 09:42:24.000,14.5,65.12,27.56,384.92,27.6,21.84,0.531,89.45,29.93,51.74,1.714,Diretto_Entrambi_Tensiometri,37.19,34.27,54.681,1.61,39.911,6.9,58.441,3.18,62.504,0.07,53.276,0.8,62.931,0.04,1664.899,4.41,29.493,6398.206,66.18,72.078,43.296,57.95,323.688,173.211,False
ML4,67,2025-06-28 10:00:00,2025-06-28 10:35:09,2025-06-28 10:49:18,2025-06-28 10:42:13.500,14.15,66.12,28.94,384.1,27.27,21.58,0.524,90.62,31.65,53.56,1.729,Diretto_Entrambi_Tensiometri,37.976,5.47,53.134,6.32,39.534,10.29,57.393,4.91,62.618,1.92,52.984,0.57,63.483,0.15,1442.483,6.8,30.001,7352.537,67.552,74.239,43.048,57.531,302.611,182.373,True
ML4,68,2025-06-28 11:00:00,2025-06-28 11:35:09,2025-06-28 11:50:01,2025-06-28 11:42:35.000,14.87,67.12,28.93,383.45,27.01,21.37,0.519,91.71,34.33,56.11,1.749,Diretto_Entrambi_Tensiometri,37.819,66.02,54.128,1.61,39.328,6.07,57.645,5.33,63.307,2.45,53.307,0.31,63.634,0.13,1188.347,2.22,30.547,6192.297,69.126,74.379,43.18,57.943,274.99,176.595,False
ML4,69,2025-06-28 12:00:00,2025-06-28 12:35:09,2025-06-28 12:49:56,2025-06-28 12:42:32.500,14.78,68.12,28.08,382.93,26.8,21.21,0.515,117.3,37.21,66.06,1.82,Esteso_Top_Diretto_Bottom,49.446,84.64,55.576,3.01,39.381,4.95,57.657,4.31,63.715,2.35,53.369,0.92,63.956,0.41,1095.477,2.09,31.002,5814.338,70.37,73.959,47.654,58.094,264.693,175.012,False
ML4,70,2025-06-28 13:00:00,2025-06-28 13:35:09,2025-06-28 13:49:51,2025-06-28 13:42:30.000,14.7,69.12,27.5,382.44,26.6,21.05,0.512,142.9,40.11,75.71,1.879,Esteso_Top_Diretto_Bottom,76.966,4.0,55.115,2.49,39.895,4.62,57.904,3.77,64.374,2.48,53.866,0.82,64.379,0.32,1165.477,2.69,31.188,4498.045,71.714,74.579,55.313,58.557,273.92,165.504,True
ML4,71,2025-06-28 14:00:00,2025-06-28 14:35:09,2025-06-28 14:49:27,2025-06-28 14:42:18.000,14.3,70.12,27.15,381.93,26.4,20.89,0.508,168.43,43.11,85.21,1.931,Esteso_Top_Diretto_Bottom,89.179,5.95,52.528,5.8,39.817,6.15,57.464,3.45,64.647,2.31,54.335,0.28,65.365,0.3,864.097,0.76,31.458,5293.386,73.535,78.309,57.136,58.66,237.659,175.972,True
ML4,72,2025-06-28 15:00:00,2025-06-28 15:35:09,2025-06-28 15:49:57,2025-06-28 15:42:33.000,14.8,71.12,27.0,381.47,26.22,20.75,0.504,194.15,46.22,94.73,1.976,Esteso_Top_Diretto_Bottom,90.799,16.58,48.379,4.4,39.516,7.72,57.236,3.62,65.073,2.21,54.697,0.82,66.577,0.69,972.786,2.96,31.811,4370.167,74.454,79.787,55.783,58.841,254.49,169.521,True
ML4,73,2025-06-28 16:00:00,2025-06-28 16:35:09,2025-06-28 16:49:27,2025-06-28 16:42:18.000,14.3,72.12,26.89,380.98,26.02,20.59,0.5,219.66,49.6,104.38,2.019,Esteso_Top_Diretto_Bottom,94.867,21.99,43.051,5.55,39.343,8.02,57.164,2.21,65.452,2.12,55.136,0.69,68.201,0.17,941.481,2.56,32.245,4123.72,75.951,81.611,54.365,59.087,253.397,169.437,False
ML4,74,2025-06-28 17:00:00,2025-06-28 17:35:09,2025-06-28 17:49:25,2025-06-28 17:42:17.000,14.27,73.12,26.86,380.53,25.84,20.45,0.497,245.27,53.11,114.13,2.057,Esteso_Top_Diretto_Bottom,104.014,30.47,42.001,12.34,39.144,9.54,57.193,3.4,65.915,2.47,55.205,0.18,69.398,0.65,965.044,4.37,32.535,4385.522,76.262,81.947,55.506,59.261,258.79,172.804,False
ML4,75,2025-06-28 18:00:00,2025-06-28 18:35:09,2025-06-28 18:49:37,2025-06-28 18:42:23.000,14.47,74.12,26.83,380.08,25.66,20.3,0.493,270.92,56.96,124.22,2.094,Esteso_Top_Diretto_Bottom,113.934,38.71,35.314,0.99,39.12,11.07,57.571,3.29,66.134,2.67,55.709,0.75,70.963,0.65,973.895,2.43,32.935,4866.87,77.629,84.17,53.992,59.637,262.889,179.896,False
ML4,76,2025-06-28 19:00:00,2025-06-28 19:35:09,2025-06-28 19:49:36,2025-06-28 19:42:22.500,14.45,75.12,26.68,379.62,25.48,20.16,0.49,296.54,61.09,134.59,2.129,Esteso_Top_Diretto_Bottom,122.502,36.29,32.417,0.82,39.337,10.91,57.729,2.74,66.522,2.25,56.186,0.31,72.734,0.79,852.991,0.77,33.361,5286.467,78.737,85.646,53.857,59.979,249.081,185.705,False
ML4,77,2025-06-28 20:00:00,2025-06-28 20:35:09,2025-06-28 20:49:44,2025-06-28 20:42:26.500,14.58,76.12,26.58,379.19,25.3,20.02,0.487,322.18,65.47,145.23,2.162,Esteso_Top_Diretto_Bottom,126.79,35.08,30.689,0.25,39.343,11.22,58.205,2.66,66.823,2.41,56.055,1.37,74.433,0.38,835.916,3.9,33.684,5645.989,80.159,87.447,53.495,60.187,249.439,191.08,False
ML4,78,2025-06-28 21:00:00,2025-06-28 21:35:09,2025-06-28 21:49:34,2025-06-28 21:42:21.500,14.42,77.12,26.49,378.73,25.12,19.88,0.483,347.76,70.16,156.2,2.194,Esteso_Top_Diretto_Bottom,135.878,41.94,24.948,5.38,39.494,12.41,58.288,2.0,67.114,2.56,56.791,0.86,75.496,0.44,780.865,0.91,33.904,6169.351,81.335,87.254,51.157,60.565,242.801,196.286,False
ML4,79,2025-06-28 22:00:00,2025-06-28 22:35:09,2025-06-28 22:49:34,2025-06-28 22:42:21.500,14.42,78.12,26.37,378.3,24.95,19.74,0.48,373.37,75.16,167.51,2.224,Esteso_Top_Diretto_Bottom,134.991,36.92,26.499,6.63,39.571,12.89,58.917,3.12,67.427,2.47,57.046,1.25,77.166,0.62,917.215,4.08,34.129,6300.822,82.413,87.492,52.116,60.968,266.041,198.436,False
ML4,80,2025-06-28 23:00:00,2025-06-28 23:35:09,2025-06-28 23:49:24,2025-06-28 23:42:16.500,14.25,79.12,26.33,377.82,24.75,19.59,0.476,398.95,80.37,179.06,2.253,Esteso_Top_Diretto_Bottom,137.551,38.75,15.604,10.26,39.216,16.7,58.907,2.69,67.841,2.41,57.474,0.87,78.257,0.26,862.426,4.24,34.386,6690.16,84.082,87.401,43.825,61.241,259.79,202.773,False
ML4,81,2025-06-29 00:00:00,2025-06-29 00:35:09,2025-06-29 00:49:32,2025-06-29 00:42:20.500,14.38,80.12,26.26,377.36,24.57,19.44,0.473,424.6,86.11,191.21,2.282,Esteso_Top_Diretto_Bottom,127.064,21.07,9.631,52.91,39.562,15.99,59.396,2.65,68.136,2.56,58.143,0.92,80.938,0.15,922.822,1.59,34.679,6468.994,85.774,89.307,36.447,61.737,273.297,203.604,False
ML4,82,2025-06-29 01:00:00,2025-06-29 01:35:09,2025-06-29 01:49:43,2025-06-29 01:42:26.000,14.57,81.12,26.21,376.89,24.38,19.29,0.469,450.25,92.24,203.8,2.309,Esteso_Top_Diretto_Bottom,129.972,29.36,24.343,197.88,39.55,17.56,59.592,3.1,68.451,2.51,58.426,1.26,86.673,0.14,963.033,3.41,35.013,6314.836,87.441,89.551,50.018,62.0,288.91,203.983,False
ML4,83,2025-06-29 02:00:00,2025-06-29 02:35:09,2025-06-29 02:49:42,2025-06-29 02:42:25.500,14.55,82.12,26.2,376.44,24.2,19.15,0.465,475.86,98.7,216.72,2.336,Esteso_Top_Diretto_Bottom,135.252,31.48,24.996,193.59,41.006,17.75,60.123,2.14,68.625,2.46,58.729,1.6,88.748,0.92,926.948,2.65,35.365,6477.572,90.982,91.991,51.755,62.344,286.818,209.253,False
ML4,84,2025-06-29 03:00:00,2025-06-29 03:35:09,2025-06-29 03:49:14,2025-06-29 03:42:11.500,14.08,83.12,26.17,375.98,24.02,19.01,0.462,501.38,105.45,229.94,2.362,Esteso_Top_Diretto_Bottom,136.993,32.73,7.519,39.59,41.356,20.77,60.697,2.22,69.132,2.41,59.383,0.57,92.343,1.13,957.379,0.7,35.678,6757.939,93.087,91.586,34.925,62.927,297.334,212.928,False
ML4,85,2025-06-29 04:00:00,2025-06-29 04:35:09,2025-06-29 04:49:38,2025-06-29 04:42:23.500,14.48,84.12,26.17,375.56,23.85,18.87,0.459,527.08,112.93,243.97,2.387,Esteso_Top_Diretto_Bottom,134.285,26.19,17.503,34.74,41.572,23.15,61.01,3.32,69.488,2.48,59.856,1.54,95.832,0.11,1137.831,0.31,36.226,6926.313,95.005,91.081,46.059,63.31,330.213,215.861,False
ML4,86,2025-06-29 05:00:00,2025-06-29 05:35:09,2025-06-29 05:49:49,2025-06-29 05:42:29.000,14.67,85.12,26.12,375.09,23.66,18.73,0.455,552.73,121.16,258.78,2.413,Esteso_Top_Diretto_Bottom,126.891,28.07,28.175,39.08,42.1,23.33,61.665,3.56,70.091,2.56,60.271,1.83,99.025,1.43,1196.76,5.57,36.612,6991.695,97.237,89.909,53.194,63.866,344.252,217.5,False
ML4,87,2025-06-29 06:00:00,2025-06-29 06:35:09,2025-06-29 06:49:42,2025-06-29 06:42:25.500,14.55,86.12,26.11,374.66,23.49,18.59,0.452,578.32,129.81,273.99,2.438,Esteso_Top_Diretto_Bottom,127.111,26.41,31.333,21.03,42.701,22.0,62.108,3.2,70.589,2.34,60.655,2.17,101.132,1.03,1297.536,0.3,37.174,7081.444,99.241,89.397,55.404,64.306,362.246,219.833,False
ML4,88,2025-06-29 07:00:00,2025-06-29 07:35:09,2025-06-29 07:49:40,2025-06-29 07:42:24.500,14.52,87.12,26.12,374.2,23.31,18.45,0.448,603.93,139.09,289.83,2.462,Esteso_Top_Diretto_Bottom,122.595,24.58,45.3,37.17,43.747,23.39,62.755,2.99,71.08,2.22,61.325,1.69,105.631,1.88,1358.042,1.73,37.835,7183.446,103.517,77.608,62.398,64.915,378.75,216.165,False
ML4,89,2025-06-29 08:00:00,2025-06-29 08:35:09,2025-06-29 08:49:32,2025-06-29 08:42:20.500,14.38,88.12,26.16,373.79,23.14,18.31,0.445,629.51,148.92,306.18,2.486,Esteso_Top_Diretto_Bottom,122.019,25.21,41.345,30.31,44.535,21.4,63.496,3.5,71.585,2.3,61.814,1.63,109.119,2.62,1402.895,1.65,38.697,7208.221,103.987,86.935,60.793,65.497,391.258,224.089,False
ML4,90,2025-06-29 09:00:00,2025-06-29 09:35:09,2025-06-29 09:49:39,2025-06-29 09:42:24.000,14.5,89.12,26.66,373.32,22.96,18.17,0.441,655.15,174.0,321.91,2.508,Oltre_Air_Entry_Top,107.572,17.39,23.745,0.18,40.7,10.69,61.03,1.05,71.624,1.62,60.65,0.73,113.442,2.18,1477.251,5.75,38.649,9149.804,105.99,83.831,47.021,64.241,409.368,236.758,True
ML4,91,2025-06-29 10:00:00,2025-06-29 10:35:09,2025-06-29 10:49:43,2025-06-29 10:42:26.000,14.57,90.12,27.56,372.82,22.76,18.01,0.438,680.78,200.31,337.63,2.528,Oltre_Air_Entry_Top,102.14,2.19,20.14,17.09,44.005,3.22,61.104,4.44,71.784,1.96,61.045,0.25,117.811,2.71,1640.369,3.36,39.791,8349.491,106.589,83.576,44.901,64.454,439.606,233.244,True
ML4,92,2025-06-29 11:00:00,2025-06-29 11:35:09,2025-06-29 11:49:46,2025-06-29 11:42:27.500,14.62,91.12,27.33,372.39,22.58,17.87,0.434,706.41,226.62,353.36,2.548,Oltre_Air_Entry_Top,104.346,0.84,5.261,40.65,46.44,3.42,61.859,5.22,72.893,2.23,61.487,1.31,117.491,2.32,1804.483,3.33,40.604,7747.328,107.954,85.902,29.431,65.206,460.446,232.402,False
ML4,93,2025-06-29 12:00:00,2025-06-29 12:35:09,2025-06-29 12:50:19,2025-06-29 12:42:44.000,15.17,92.13,27.1,371.94,22.4,17.73,0.431,732.14,253.03,369.14,2.567,Oltre_Air_Entry_Top,103.873,1.87,14.526,49.45,47.609,7.3,62.033,4.86,73.236,2.32,62.051,1.09,118.253,2.35,1773.261,3.2,41.093,7903.298,111.063,85.782,41.57,65.569,457.923,235.85,False
ML4,94,2025-06-29 13:00:00,2025-06-29 13:35:09,2025-06-29 13:49:54,2025-06-29 13:42:31.500,14.75,93.12,27.1,371.48,22.22,17.58,0.427,757.67,279.24,384.8,2.585,Oltre_Air_Entry_Top,105.142,8.65,16.634,67.04,46.356,0.91,62.312,4.99,73.785,2.56,62.1,1.35,122.795,3.54,1749.984,4.27,41.655,7952.429,113.032,87.585,43.281,65.848,463.562,239.304,False
ML4,95,2025-06-29 14:00:00,2025-06-29 14:35:09,2025-06-29 14:49:36,2025-06-29 14:42:22.500,14.45,94.12,26.99,371.02,22.04,17.44,0.424,783.22,305.47,400.48,2.603,Oltre_Air_Entry_Top,106.976,8.56,19.816,63.54,48.261,4.93,63.185,5.15,74.534,2.6,63.079,0.91,120.518,2.65,1794.748,7.93,41.193,8036.519,115.472,90.163,46.77,66.724,465.08,242.298,False
ML4,96,2025-06-29 15:00:00,2025-06-29 15:35:09,2025-06-29 15:50:11,2025-06-29 15:42:40.000,15.03,95.13,27.0,370.57,21.86,17.3,0.42,808.96,331.89,416.27,2.619,Oltre_Air_Entry_Top,107.873,11.42,21.674,54.36,48.642,4.53,64.613,5.04,75.307,2.74,63.734,0.46,121.621,2.31,1929.448,3.68,41.436,8046.659,116.927,91.522,48.449,67.688,484.419,244.404,False
ML4,97,2025-06-29 16:00:00,2025-06-29 16:35:09,2025-06-29 16:49:54,2025-06-29 16:42:31.500,14.75,96.12,26.93,370.1,21.67,17.15,0.417,834.51,358.13,431.95,2.635,Oltre_Air_Entry_Top,108.96,8.05,19.27,85.22,47.344,0.04,67.022,6.87,76.296,2.59,63.74,0.59,128.344,2.77,2168.429,2.65,42.035,8104.757,120.872,94.563,46.324,68.819,527.546,249.804,False
ML4,98,2025-06-29 17:00:00,2025-06-29 17:35:09,2025-06-29 17:50:13,2025-06-29 17:42:41.000,15.07,97.13,26.87,369.61,21.47,16.99,0.413,860.19,384.49,447.71,2.651,Oltre_Air_Entry_Top,110.982,9.75,24.889,78.92,49.376,5.57,69.628,8.3,77.359,2.67,63.394,1.93,132.848,3.66,2734.156,2.3,42.498,8233.563,123.207,85.554,51.474,69.895,602.683,246.438,False
ML4,99,2025-06-29 18:00:00,2025-06-29 18:35:09,2025-06-29 18:49:42,2025-06-29 18:42:25.500,14.55,98.12,26.71,369.1,21.27,16.83,0.409,885.7,410.67,463.36,2.666,Oltre_Air_Entry_Top,106.784,8.77,21.391,91.89,48.76,1.63,70.125,6.75,78.068,2.61,63.725,2.22,140.837,3.46,2937.236,2.86,43.595,8111.153,126.252,95.701,48.114,70.397,643.173,255.663,False
ML4,100,2025-06-29 19:00:00,2025-06-29 19:35:09,2025-06-29 19:50:14,2025-06-29 19:42:41.500,15.08,99.13,26.52,368.57,21.06,16.66,0.405,911.43,437.09,479.14,2.68,Oltre_Air_Entry_Top,116.011,12.39,42.831,39.29,50.223,2.52,72.923,8.87,79.074,2.9,63.632,4.68,146.769,3.15,3387.584,1.89,44.018,8256.699,128.297,99.188,62.958,71.591,705.119,260.782,False
ML4,101,2025-06-29 20:00:00,2025-06-29 20:35:09,2025-06-29 20:49:35,2025-06-29 20:42:22.000,14.43,100.12,26.36,368.0,20.83,16.48,0.401,936.9,463.24,494.77,2.694,Oltre_Air_Entry_Top,119.548,17.0,30.915,79.14,49.096,1.83,72.57,9.78,80.446,2.68,63.487,4.18,155.662,3.16,3445.324,2.3,44.857,8478.096,130.811,100.513,56.613,71.832,732.329,265.919,False
ML4,102,2025-06-29 21:00:00,2025-06-29 21:35:09,2025-06-29 21:50:03,2025-06-29 21:42:36.000,14.9,101.13,26.21,367.45,20.61,16.31,0.396,962.62,489.64,510.55,2.708,Oltre_Air_Entry_Top,121.185,17.39,58.426,43.51,51.533,2.27,74.247,10.59,81.507,3.24,62.758,5.55,161.288,4.08,3586.2,2.64,45.874,8560.337,134.662,102.099,71.457,72.418,760.533,271.07,False
ML4,103,2025-06-29 22:00:00,2025-06-29 22:35:09,2025-06-29 22:49:49,2025-06-29 22:42:29.000,14.67,102.12,26.07,366.94,20.4,16.15,0.392,988.18,515.88,526.23,2.721,Oltre_Air_Entry_Top,124.472,16.74,30.585,85.77,50.585,0.25,74.97,10.45,82.504,2.94,63.079,7.08,162.027,3.15,3598.175,1.98,46.635,8570.624,136.367,103.888,57.748,73.072,763.545,274.315,False
ML4,104,2025-06-29 23:00:00,2025-06-29 23:35:09,2025-06-29 23:49:35,2025-06-29 23:42:22.000,14.43,103.12,25.95,366.48,20.22,16.0,0.389,1013.75,542.13,541.92,2.734,Oltre_Air_Entry_Top,127.598,15.98,26.915,94.05,51.826,2.76,76.329,10.76,83.326,3.27,62.783,5.88,168.123,3.89,3691.765,2.52,47.462,8470.99,137.754,105.768,56.251,73.638,787.827,276.653,False
ML4,105,2025-06-30 00:00:00,2025-06-30 00:35:09,2025-06-30 00:50:34,2025-06-30 00:42:51.500,15.42,104.13,25.85,365.98,20.02,15.84,0.385,1039.57,568.64,557.76,2.746,Oltre_Air_Entry_Top,133.217,16.82,50.972,40.01,51.91,1.85,76.935,10.23,84.055,2.98,62.36,8.06,175.766,4.55,3728.418,2.77,48.68,8626.54,140.529,109.956,70.639,73.881,809.524,283.82,False
ML4,106,2025-06-30 01:00:00,2025-06-30 01:35:09,2025-06-30 01:50:33,2025-06-30 01:42:51.000,15.4,105.13,25.75,365.49,19.83,15.69,0.381,1065.18,594.93,573.48,2.759,Oltre_Air_Entry_Top,137.59,15.23,51.673,41.45,50.615,2.16,78.486,9.67,85.141,2.63,61.879,8.95,184.334,3.87,3842.905,1.89,49.667,8795.483,141.237,115.11,71.128,74.5,841.652,290.3,False
ML4,107,2025-06-30 02:00:00,2025-06-30 02:35:09,2025-06-30 02:50:39,2025-06-30 02:42:54.000,15.5,106.13,25.65,365.0,19.63,15.53,0.377,1090.82,621.25,589.2,2.77,Oltre_Air_Entry_Top,147.501,16.61,51.927,51.0,51.234,4.51,79.517,11.45,86.154,2.77,61.66,9.65,189.636,3.59,3934.317,1.97,51.341,8802.344,146.069,123.36,73.212,75.032,863.764,300.399,False
ML4,108,2025-06-30 03:00:00,2025-06-30 03:35:09,2025-06-30 03:51:07,2025-06-30 03:43:08.000,15.97,107.13,25.56,364.49,19.42,15.37,0.374,1116.53,647.65,604.98,2.782,Oltre_Air_Entry_Top,157.146,17.9,55.927,44.0,52.154,4.01,80.973,13.32,87.477,2.87,59.855,11.73,198.419,4.07,4123.463,1.97,53.299,8957.871,149.252,129.768,77.103,75.124,904.529,310.101,False
ML4,109,2025-06-30 04:00:00,2025-06-30 04:35:09,2025-06-30 04:51:01,2025-06-30 04:43:05.000,15.87,108.13,25.49,364.0,19.23,15.22,0.37,1142.13,673.92,620.68,2.793,Oltre_Air_Entry_Top,166.359,12.38,43.56,39.83,52.003,1.89,80.851,14.47,88.826,2.94,59.031,12.17,202.448,4.58,4222.263,1.62,54.539,8971.491,152.64,133.447,72.231,75.122,924.548,315.964,False
ML4,110,2025-06-30 05:00:00,2025-06-30 05:35:09,2025-06-30 05:50:54,2025-06-30 05:43:01.500,15.75,109.13,25.52,363.53,19.04,15.07,0.366,1167.71,700.2,636.38,2.804,Oltre_Air_Entry_Top,178.114,10.5,44.02,50.87,50.953,5.93,80.011,14.02,89.992,3.12,59.324,16.53,192.603,5.98,4191.604,2.02,54.654,9230.847,154.649,109.277,73.65,75.312,898.507,303.868,False
ML4,111,2025-06-30 06:00:00,2025-06-30 06:35:09,2025-06-30 06:51:21,2025-06-30 06:43:15.000,16.2,110.14,27.12,362.85,18.77,14.85,0.361,1193.43,726.59,652.16,2.814,Oltre_Air_Entry_Top,194.247,20.4,81.169,50.41,36.528,26.65,80.697,12.16,90.217,2.73,52.59,22.83,155.167,4.27,4931.016,1.87,52.879,13231.842,155.834,138.044,83.2,72.613,874.718,350.264,False
ML4,112,2025-06-30 07:00:00,2025-06-30 07:35:09,2025-06-30 07:50:10,2025-06-30 07:42:39.500,15.02,111.13,28.9,362.15,18.49,14.63,0.356,1218.79,752.63,667.72,2.825,Oltre_Air_Entry_Top,203.993,13.81,15.183,31.42,58.915,0.23,86.52,12.89,92.118,3.92,60.608,9.55,221.153,4.84,5097.507,1.83,58.806,10357.302,159.871,120.159,56.72,78.463,1061.757,328.888,False
ML4,113,2025-06-30 08:00:00,2025-06-30 08:35:09,2025-06-30 08:50:48,2025-06-30 08:42:58.500,15.65,112.13,28.31,361.64,18.28,14.47,0.352,1244.54,779.06,683.52,2.835,Oltre_Air_Entry_Top,210.853,6.44,11.687,6.88,60.382,1.14,82.92,13.42,93.523,3.65,60.109,7.63,237.32,6.62,4739.235,2.23,61.151,11025.202,169.79,151.838,52.99,77.536,1060.526,363.095,False
